year,fips,state_fips,county_fips,poverty_universe,below_poverty_level,snap_universe,snap_received,snap_not_received,families_poverty_universe,families_below_poverty,poverty_by_age_universe,poverty_by_age_below,ratio_income_poverty_universe,ratio_under_0_50,ratio_0_50_to_0_99,ratio_1_00_to_1_24,ratio_1_25_to_1_49,ratio_1_50_to_1_84,ratio_1_85_to_1_99
2023,01003,01,003,250652,24403,105698,6265,99433,,,250652,24403,250652,10540,13863,10181,6073,18547,7251
2023,01015,01,015,111404,23725,46310,8087,38223,29472,4305,111404,23725,111404,8096,15629,5492,2742,9127,3034
2023,01043,01,043,91076,16699,35961,4415,31546,25232,3217,91076,16699,91076,4174,12525,3451,3753,4622,5013
2023,01049,01,049,71412,17629,27182,4668,22514,,,71412,17629,71412,4697,12932,5525,3948,8877,1396
2023,01051,01,051,86284,11160,33692,3809,29883,,,86284,11160,86284,6699,4461,2450,3514,2176,1130
2023,01055,01,055,101733,21226,40027,7452,32575,27373,4231,101733,21226,101733,9329,11897,6686,5361,8642,2218
2023,01069,01,069,107310,17877,44880,8216,36664,29644,4331,107310,17877,107310,8025,9852,4466,6649,7876,5041
2023,01073,01,073,644623,102710,272648,40813,231835,168511,20689,644623,102710,644623,47003,55707,24643,32598,41699,16408
2023,01077,01,077,93009,10913,41199,3670,37529,,,93009,10913,93009,5213,5700,3793,2513,5686,2848
2023,01081,01,081,176073,33748,74799,9052,65747,41645,4271,176073,33748,176073,21914,11834,6333,5788,5988,7612
2023,01083,01,083,111349,8076,43490,3272,40218,,,111349,8076,111349,4731,3345,2907,4708,6364,4672
2023,01089,01,089,400744,42059,168996,12202,156794,107862,7521,400744,42059,400744,19885,22174,15931,11130,14680,8669
2023,01095,01,095,99435,17280,36274,4840,31434,24961,3195,99435,17280,99435,7328,9952,4678,6677,6513,2624
2023,01097,01,097,403454,63657,163963,27858,136105,98916,11956,403454,63657,403454,32370,31287,18575,18828,35991,15013
2023,01101,01,101,213394,38237,92816,17778,75038,54872,8009,213394,38237,213394,17141,21096,11919,9700,14558,2151
2023,01103,01,103,121963,12485,49759,4722,45037,,,121963,12485,121963,7165,5320,3731,6723,7795,4504
2023,01115,01,115,93288,8282,35354,2808,32546,,,93288,8282,93288,5985,2297,2182,2526,3395,4206
2023,01117,01,117,229095,20656,88270,5059,83211,65037,3844,229095,20656,229095,8172,12484,7785,6114,8764,2404
2023,01121,01,121,77518,12530,34080,6637,27443,,,77518,12530,77518,5041,7489,2964,3306,7922,2325
2023,01125,01,125,221752,43234,93966,10543,83423,55344,6270,221752,43234,221752,26783,16451,8537,10494,10876,5029
2023,02020,02,020,280462,23433,109125,9422,99703,64866,3586,280462,23433,280462,12952,10481,8928,8259,13421,4631
2023,02090,02,090,91709,6129,37510,2247,35263,,,91709,6129,91709,3478,2651,2772,4361,3271,2162
2023,02170,02,170,112346,11305,39870,3444,36426,27369,1536,112346,11305,112346,5120,6185,3438,4182,4683,3682
2023,04001,04,001,63847,19034,24010,7827,16183,17655,4121,63847,19034,63847,11294,7740,5485,5232,5304,2918
2023,04003,04,003,119481,18963,50919,8109,42810,32032,4254,119481,18963,119481,8209,10754,4601,7250,10475,3387
2023,04005,04,005,132481,24668,56954,5784,51170,33280,4269,132481,24668,132481,11924,12744,4419,6286,6558,5347
2023,04013,04,013,4516213,490641,1753589,149877,1603712,1130048,80654,4516213,490641,4516213,259233,231408,151123,156103,239048,111979
2023,04015,04,015,219208,37177,98791,12247,86544,59940,7160,219208,37177,219208,19122,18055,10265,11773,22460,6401
2023,04017,04,017,106987,27350,41945,8049,33896,28762,5221,106987,27350,106987,17064,10286,2602,5417,12871,2013
2023,04019,04,019,1032664,141769,445471,49682,395789,259761,24438,1032664,141769,1032664,61803,79966,45231,44859,60464,26758
2023,04021,04,021,468696,54088,168479,17728,150751,120310,11454,468696,54088,468696,33701,20387,17493,18139,34903,10982
2023,04025,04,025,245716,31862,113784,8896,104888,72409,6571,245716,31862,245716,15193,16669,9278,13504,12458,8194
2023,04027,04,027,204631,30614,83811,14798,69013,59254,7982,204631,30614,204631,13855,16759,11941,12917,15449,9714
2023,05007,05,007,307778,22828,117446,4354,113092,84799,4692,307778,22828,307778,10698,12130,14818,11776,17807,8657
2023,05031,05,031,110311,19200,47150,4408,42742,,,110311,19200,110311,11276,7924,4344,4619,10301,3099
2023,05045,05,045,124442,17357,50963,2323,48640,33795,2579,124442,17357,124442,7655,9702,2253,5690,6234,4488
2023,05051,05,051,98601,20095,45243,3168,42075,26086,4027,98601,20095,98601,9317,10778,4588,6430,6917,3115
2023,05069,05,069,58128,13686,23885,3813,20072,,,58128,13686,58128,9444,4242,6357,4567,3879,1468
2023,05085,05,085,75223,6321,29388,1671,27717,,,75223,6321,75223,1960,4361,2532,1871,5375,1809
2023,05119,05,119,391281,60615,169230,12184,157046,101009,13073,391281,60615,391281,32245,28370,18260,16397,25969,13013
2023,05125,05,125,127914,13330,50684,1695,48989,,,127914,13330,127914,5070,8260,3622,5659,6241,2134
2023,05131,05,131,127507,14027,51596,2897,48699,31077,1824,127507,14027,127507,4658,9369,7543,3817,10921,4332
2023,05143,05,143,250722,35547,99630,4903,94727,63318,5171,250722,35547,250722,21062,14485,13209,14972,17924,8800
2023,05145,05,145,75685,12861,30920,2339,28581,,,75685,12861,75685,7044,5817,4046,4520,6986,2085
2023,06001,06,001,1591496,150527,608534,68534,540000,385745,21028,1591496,150527,1591496,83895,66632,42015,49343,58875,24039
2023,06007,06,007,201961,42560,86279,19737,66542,50063,5306,201961,42560,201961,22714,19846,9058,6999,11789,4672
2023,06013,06,013,1145840,94669,416172,39125,377047,297633,16404,1145840,94669,1145840,53881,40788,25147,29381,36808,25865
2023,06017,06,017,190139,12028,77904,6304,71600,55978,2309,190139,12028,190139,6574,5454,3288,4565,11751,2820
2023,06019,06,019,996401,177488,328895,75842,253053,233974,31477,996401,177488,996401,91298,86190,48117,58144,79350,32829
2023,06023,06,023,131319,21283,56130,14245,41885,31435,3181,131319,21283,131319,10710,10573,10641,10034,9084,2048
2023,06025,06,025,172658,29249,50024,14361,35663,38823,5596,172658,29249,172658,14730,14519,7686,15440,15538,8038
2023,06029,06,029,895923,172010,289845,63011,226834,209915,32087,895923,172010,895923,87793,84217,46368,53075,67984,22688
2023,06031,06,031,138900,23736,44262,9810,34452,32502,4103,138900,23736,138900,8812,14924,6851,8892,8840,5374
2023,06033,06,033,66736,11365,26092,6703,19389,,,66736,11365,66736,6805,4560,2852,3639,2856,2630
2023,06037,06,037,9509788,1304964,3450470,542053,2908417,2215294,222338,9509788,1304964,9509788,604606,700358,375140,411723,543246,272189
2023,06039,06,039,155924,28396,46781,11809,34972,33984,5121,155924,28396,155924,14634,13762,10744,11301,14253,5907
2023,06041,06,041,249852,22607,101608,6587,95021,64925,2378,249852,22607,249852,9057,13550,3700,6066,7756,2050
2023,06045,06,045,86969,10673,34951,7002,27949,,,86969,10673,86969,5116,5557,5117,6631,5619,4741
2023,06047,06,047,288794,55144,88053,18091,69962,59476,8660,288794,55144,288794,23973,31171,13850,15063,24159,10062
2023,06053,06,053,412960,59055,132170,13541,118629,93364,9932,412960,59055,412960,21920,37135,20583,20362,23784,14807
2023,06055,06,055,130464,11769,51167,4384,46783,,,130464,11769,130464,7495,4274,5656,2138,3762,2154
2023,06057,06,057,101200,11292,42712,4776,37936,,,101200,11292,101200,6294,4998,4628,5027,3570,1788
2023,06059,06,059,3095586,280834,1092528,97924,994604,769064,47769,3095586,280834,3095586,138203,142631,98976,94560,142281,60573
2023,06061,06,061,419708,26927,160315,9758,150557,115838,5215,419708,26927,419708,14852,12075,9457,9160,15238,7297
2023,06065,06,065,2459390,277276,791757,113666,678091,594691,53705,2459390,277276,2459390,134119,143157,84503,97242,160477,77534
2023,06067,06,067,1568559,184772,573170,85989,487181,376925,32812,1568559,184772,1568559,99375,85397,51571,66091,92431,36092
2023,06069,06,069,68063,5935,20194,2323,17871,,,68063,5935,68063,3191,2744,1406,150,3909,357
2023,06071,06,071,2157903,283551,682807,112763,570044,516871,55026,2157903,283551,2157903,125883,157668,83120,100121,161638,55075
2023,06073,06,073,3169132,318653,1181259,125954,1055305,779124,52106,3169132,318653,3169132,155367,163286,88473,108494,143446,80101
2023,06075,06,075,796384,95897,372027,44801,327226,172786,13005,796384,95897,796384,50003,45894,19766,22121,28807,14077
2023,06077,06,077,791704,97659,251091,35944,215147,190948,19285,791704,97659,791704,45947,51712,28994,28892,42922,26367
2023,06079,06,079,265689,35799,110283,9642,100641,68234,4575,265689,35799,265689,20416,15383,8049,7335,13184,4487
2023,06081,06,081,719698,52835,265124,14214,250910,175287,7708,719698,52835,719698,29630,23205,16344,12660,19793,12097
2023,06083,06,083,420533,64816,150932,17015,133917,95373,8022,420533,64816,420533,32108,32708,14555,18607,21703,7774
2023,06085,06,085,1840633,137378,665549,49194,616355,456501,21261,1840633,137378,1840633,70255,67123,33304,37296,64092,27858
2023,06087,06,087,248996,32330,99069,10319,88750,63660,4116,248996,32330,248996,16553,15777,7424,8174,10903,4260
2023,06089,06,089,176962,22337,72320,10656,61664,44625,3517,176962,22337,176962,12054,10283,5825,9830,8192,7301
2023,06095,06,095,439292,45786,157766,19313,138453,109645,8923,439292,45786,439292,23538,22248,12040,11891,19276,8515
2023,06097,06,097,475448,42456,192765,18957,173808,120738,5733,475448,42456,475448,20239,22217,13528,12090,22369,10162
2023,06099,06,099,545215,66937,179152,28009,151143,132309,13050,545215,66937,545215,31129,35808,24044,28463,41741,21364
2023,06101,06,101,97386,16860,33325,4900,28425,25022,3504,97386,16860,97386,7054,9806,4010,3371,6618,3677
2023,06103,06,103,64328,8910,24919,3103,21816,,,64328,8910,64328,4191,4719,1932,5376,6317,2193
2023,06107,06,107,475013,82323,145442,35842,109600,116128,17356,475013,82323,475013,42372,39951,26695,23684,41013,21242
2023,06111,06,111,821875,79578,283718,25803,257915,204562,15119,821875,79578,821875,38149,41429,20081,27161,43171,20314
2023,06113,06,113,211330,33769,77230,9038,68192,47094,3498,211330,33769,211330,23154,10615,7905,6939,9155,4303
2023,06115,06,115,84288,12939,29253,4475,24778,,,84288,12939,84288,8731,4208,1087,2878,4954,1008
2023,08001,08,001,529914,50747,192742,20821,171921,131366,9743,529914,50747,529914,27169,23578,11646,12583,29418,8190
2023,08005,08,005,650740,69906,261161,22376,238785,167503,12837,650740,69906,650740,33223,36683,13237,16227,23831,14116
2023,08013,08,013,313270,35650,137425,7311,130114,74049,2720,313270,35650,313270,22350,13300,8572,11716,13320,5395
2023,08014,08,014,76628,4067,33563,1241,32322,,,76628,4067,76628,2633,1434,1105,1689,1707,711
2023,08031,08,031,705077,70804,342996,31732,311264,150494,9711,705077,70804,705077,37269,33535,19289,28488,24300,12495
2023,08035,08,035,382869,15828,145551,3793,141758,,,382869,15828,382869,8209,7619,3732,5159,5173,2417
2023,08041,08,041,722058,50648,298973,26926,272047,200915,10124,722058,50648,722058,27997,22651,20150,24791,35469,19109
2023,08059,08,059,567525,42131,242433,14060,228373,147124,6275,567525,42131,567525,20552,21579,7707,12995,18751,12133
2023,08069,08,069,360004,38016,156498,14557,141941,92104,3586,360004,38016,360004,25201,12815,6271,11116,17681,9832
2023,08077,08,077,155659,19264,68115,9178,58937,40639,3679,155659,19264,155659,7727,11537,5311,4865,11009,5354
2023,08101,08,101,164057,20478,68732,14188,54544,45993,4229,164057,20478,164057,10825,9653,8194,9787,16297,7289
2023,08123,08,123,353066,31846,129057,13203,115854,92419,5630,353066,31846,353066,16609,15237,15989,14341,12855,9331
2023,09110,09,110,941672,91939,391422,47215,344207,245273,16617,941672,91939,941672,46276,45663,24580,31598,38405,19208
2023,09120,09,120,317581,34502,119505,17463,102042,83490,6551,317581,34502,317581,18066,16436,8971,12737,14578,8355
2023,09130,09,130,170751,12307,75959,6103,69856,48077,2053,170751,12307,170751,7656,4651,6695,4686,6761,2875
2023,09140,09,140,450901,52256,180851,28586,152265,116885,10487,450901,52256,450901,30411,21845,17685,12744,26581,11405
2023,09150,09,150,95641,6076,40349,3725,36624,,,95641,6076,95641,3150,2926,2860,3485,4248,1751
2023,09160,09,160,112578,9480,50297,4471,45826,,,112578,9480,112578,3770,5710,3526,2924,8539,1316
2023,09170,09,170,545184,68678,233004,29980,203024,140143,12036,545184,68678,545184,31586,37092,18380,17408,28578,12774
2023,09180,09,180,269322,36237,114156,16959,97197,69913,7391,269322,36237,269322,18599,17638,6778,7495,12721,2818
2023,09190,09,190,618322,50549,237426,17782,219644,159434,9574,618322,50549,618322,28451,22098,8381,18355,20339,8342
2023,10001,10,001,184906,20439,74183,11055,63128,49837,4023,184906,20439,184906,8938,11501,4819,8416,13406,5112
2023,10003,10,003,562193,60120,226373,23856,202517,145618,11146,562193,60120,562193,28137,31983,10109,18676,29503,8472
2023,10005,10,005,259923,25468,111492,12317,99175,73041,4768,259923,25468,259923,11910,13558,7172,8282,16136,6724
2023,11001,11,001,649438,91068,334673,50400,284273,137504,15262,649438,91068,649438,52963,38105,13699,15599,15805,5438
2023,12001,12,001,268390,50903,121753,9915,111838,61960,5278,268390,50903,268390,29791,21112,10844,10401,11878,11603
2023,12005,12,005,188014,20695,80689,8549,72140,49922,4024,188014,20695,188014,8812,11883,5903,10733,13020,6530
2023,12009,12,009,633786,63854,258656,20632,238024,166835,12055,633786,63854,633786,30761,33093,20243,24765,32044,17312
2023,12011,12,011,1943801,247223,758853,89649,669204,487874,45975,1943801,247223,1943801,116905,130318,65466,90713,108222,66585
2023,12015,12,015,200539,17482,90367,5209,85158,,,200539,17482,200539,8348,9134,5512,5796,15669,4921
2023,12017,12,017,164295,28299,75745,7580,68165,,,164295,28299,164295,11925,16374,5712,8208,13114,4119
2023,12019,12,019,230107,17121,86946,6769,80177,63210,3421,230107,17121,230107,8248,8873,8162,12499,14140,8561
2023,12021,12,021,400354,43533,166192,10394,155798,112385,8185,400354,43533,400354,18651,24882,9315,17211,16218,11322
2023,12023,12,023,69449,11660,27280,4614,22666,,,69449,11660,69449,6339,5321,2890,2542,3026,2235
2023,12031,12,031,1008680,147454,428020,58455,369565,256149,27034,1008680,147454,1008680,78235,69219,42384,50612,62035,26416
2023,12033,12,033,309208,39291,131375,15381,115994,83932,6617,309208,39291,309208,14802,24489,14576,12579,21950,5861
2023,12035,12,035,130005,11775,56177,4876,51301,,,130005,11775,130005,6774,5001,6090,2489,9689,5229
2023,12053,12,053,210639,24789,85911,9590,76321,60423,5772,210639,24789,210639,13111,11678,10661,9889,12571,8308
2023,12055,12,055,106107,21130,47278,7629,39649,,,106107,21130,106107,9382,11748,4700,4431,7283,2586
2023,12057,12,057,1503839,199812,593029,81513,511516,381152,37282,1503839,199812,1503839,103992,95820,58020,57605,97261,39187
2023,12061,12,061,168142,20121,72833,6008,66825,,,168142,20121,168142,9971,10150,3892,5237,9564,3377
2023,12069,12,069,420084,45323,172803,15688,157115,111496,9276,420084,45323,420084,24102,21221,15798,16345,26682,10933
2023,12071,12,071,819089,102620,326338,25552,300786,210164,17345,819089,102620,819089,47844,54776,28532,30633,53989,24822
2023,12073,12,073,277727,50352,124867,13134,111733,65023,6175,277727,50352,277727,32922,17430,12115,10402,15064,7718
2023,12081,12,081,436368,45806,190091,10820,179271,121104,6607,436368,45806,436368,25039,20767,7255,19409,19051,14778
2023,12083,12,083,402361,61202,171369,22318,149051,112414,13130,402361,61202,402361,27455,33747,18125,20864,32451,14509
2023,12085,12,085,159870,23947,69169,5428,63741,40322,4043,159870,23947,159870,10229,13718,5081,4569,8941,2840
2023,12086,12,086,2647559,371006,985935,207527,778408,680496,73085,2647559,371006,2647559,163637,207369,113491,133750,181855,83153
2023,12087,12,087,79779,6747,32559,2216,30343,,,79779,6747,79779,4590,2157,2220,5742,3330,1520
2023,12089,12,089,100801,11241,41045,3171,37874,,,100801,11241,100801,3686,7555,3787,3172,1321,1794
2023,12091,12,091,213398,22192,86541,6165,80376,59635,4861,213398,22192,213398,11743,10449,6983,5565,12404,7162
2023,12095,12,095,1433765,177633,556557,78955,477602,364739,32097,1433765,177633,1433765,87050,90583,46997,66824,100581,44052
2023,12097,12,097,434903,46091,154722,24029,130693,116910,10343,434903,46091,434903,17101,28990,22714,17001,30184,16721
2023,12099,12,099,1507953,161615,605132,55578,549554,386804,26258,1507953,161615,1507953,79589,82026,48367,56074,86052,35338
2023,12101,12,101,625573,64775,239952,22283,217669,156813,11966,625573,64775,625573,31896,32879,18492,28100,33864,18284
2023,12103,12,103,942919,105356,439896,40637,399259,242138,17038,942919,105356,942919,50645,54711,30521,37578,49336,24472
2023,12105,12,105,801544,102250,306915,43749,263166,212326,19018,801544,102250,801544,43582,58668,35947,43858,56956,24979
2023,12107,12,107,74905,16057,32487,6178,26309,,,74905,16057,74905,7142,8915,4623,4428,5944,1051
2023,12109,12,109,317320,19083,126240,5175,121065,,,317320,19083,317320,11846,7237,5405,9091,8603,7031
2023,12111,12,111,369715,35169,145735,16288,129447,96528,6454,369715,35169,369715,21175,13994,15276,19230,27368,13598
2023,12113,12,113,198687,13286,72969,6013,66956,51578,2832,198687,13286,198687,5104,8182,6172,4674,8508,7726
2023,12115,12,115,460027,44323,218010,11879,206131,138743,8522,460027,44323,460027,17589,26734,12035,15240,20357,15229
2023,12117,12,117,477376,43161,189580,19510,170070,124634,6944,477376,43161,477376,21819,21342,18958,18124,35885,11549
2023,12119,12,119,143193,15495,73238,3128,70110,,,143193,15495,143193,6827,8668,4644,2850,8425,2665
2023,12127,12,127,571950,67390,243904,28242,215662,152238,12152,571950,67390,571950,34590,32800,22731,21643,34126,21297
2023,12131,12,131,83935,9685,35435,3072,32363,,,83935,9685,83935,4920,4765,1467,2129,7568,3349
2023,13013,13,013,92133,12609,32217,3700,28517,,,92133,12609,92133,5102,7507,3878,5539,7178,2233
2023,13015,13,015,114190,8553,42225,2786,39439,,,114190,8553,114190,3825,4728,1797,5785,5619,3495
2023,13021,13,021,150505,33170,60919,15151,45768,37450,5734,150505,33170,150505,15731,17439,7441,8252,10840,4788
2023,13031,13,031,78450,20070,30988,5173,25815,16734,2078,78450,20070,78450,13675,6395,4349,3515,7663,2046
2023,13045,13,045,123500,17565,44515,6710,37805,,,123500,17565,123500,7629,9936,4544,3149,8621,3485
2023,13047,13,047,68368,6410,26248,3189,23059,,,68368,6410,68368,2180,4230,2710,3304,6197,1591
2023,13051,13,051,290990,42632,123272,15120,108152,72606,6977,290990,42632,290990,23343,19289,11261,7153,19023,7433
2023,13057,13,057,284551,18272,102811,3636,99175,79221,3282,284551,18272,284551,8199,10073,4740,9119,13372,4102
2023,13059,13,059,119460,29565,55505,4624,50881,,,119460,29565,119460,17889,11676,5594,5770,8873,3044
2023,13063,13,063,293676,49153,106914,21174,85740,66325,7622,293676,49153,293676,20779,28374,16094,22076,25815,8170
2023,13067,13,067,765004,64618,299074,19941,279133,197296,11628,765004,64618,765004,37172,27446,21034,25352,28715,18509
2023,13073,13,073,162191,10959,57807,3307,54500,,,162191,10959,162191,6384,4575,5759,2078,9970,3180
2023,13077,13,077,154368,17150,57325,4107,53218,41781,3125,154368,17150,154368,8960,8190,2659,3585,7118,2093
2023,13089,13,089,750723,95890,291423,35020,256403,164811,15368,750723,95890,750723,45412,50478,33603,31560,42963,16796
2023,13095,13,095,78809,20551,35052,13224,21828,22656,5105,78809,20551,78809,11830,8721,3868,6683,5883,3695
2023,13097,13,097,148060,17180,53350,6471,46879,38846,3329,148060,17180,148060,9767,7413,6875,6616,8371,4623
