year,county_fips,unemployment_rate
2024,30005,2.8
2024,30005,2.9
2024,30005,3.3
2024,30005,3.9
2024,30005,3.2
2023,30005,3.1
2023,30005,2.1
2023,30005,2.5
2023,30005,2.4
2023,30005,2.5
2023,30005,2.6
2023,30005,2.8
2023,30005,2.3
2023,30005,2.5
2023,30005,3.3
2023,30005,3.1
2023,30005,3.1
2022,30005,2.6
2022,30005,2
2022,30005,2
2022,30005,2.1
2022,30005,2.7
2022,30005,2.8
2022,30005,2.9
2022,30005,2.4
2022,30005,2.6
2022,30005,2.6
2022,30005,2.9
2022,30005,3.3
2024,30007,2.3
2024,30007,1.9
2024,30007,1.8
2024,30007,2.1
2024,30007,2.2
2024,30007,2.2
2024,30007,2.6
2024,30007,2.3
2024,30007,2.5
2024,30007,2.9
2024,30007,3.3
2024,30007,3.4
2023,30007,2.7
2023,30007,2.4
2023,30007,2.3
2023,30007,2.2
2023,30007,2.3
2023,30007,2.2
2023,30007,2.3
2023,30007,2.1
2023,30007,2.3
2023,30007,2.9
2023,30007,3.4
2023,30007,3.5
2022,30007,2.7
2022,30007,2.3
2022,30007,2.2
2022,30007,2.1
2022,30007,2.4
2022,30007,2.5
2022,30007,2.7
2022,30007,2.2
2022,30007,2.5
2022,30007,2.8
2022,30007,3.4
2022,30007,3.6
2024,30009,3.2
2024,30009,2.8
2024,30009,2.5
2024,30009,2.2
2024,30009,2.5
2024,30009,2.7
2024,30009,3
2024,30009,2.7
2024,30009,2.8
2024,30009,3.1
2024,30009,3.5
2024,30009,3.5
2023,30009,3.2
2023,30009,2.5
2023,30009,2.4
2023,30009,2.4
2023,30009,2.4
2023,30009,2.4
2023,30009,2.5
2023,30009,2.3
2023,30009,2.3
2023,30009,2.8
2023,30009,3
2023,30009,2.9
2022,30009,2.5
2022,30009,2.3
2022,30009,2.2
2022,30009,2.1
2022,30009,2.5
2022,30009,2.5
2022,30009,2.9
2022,30009,2.7
2022,30009,2.9
2022,30009,2.9
2022,30009,3.2
2022,30009,3.5
2024,30011,1.9
2024,30011,2
2024,30011,2.1
2024,30011,2
2024,30011,2.6
2024,30011,3.1
2024,30011,2.6
2024,30011,2.6
2024,30011,2.2
2024,30011,1.9
2024,30011,2.6
2024,30011,2.1
2023,30011,1.8
2023,30011,1.6
2023,30011,2.3
2023,30011,2.2
2023,30011,1.7
2023,30011,2.1
2023,30011,2.1
2023,30011,1.9
2023,30011,1.6
2023,30011,1.7
2023,30011,2.1
2023,30011,2.3
2022,30011,2
2022,30011,1.6
2022,30011,2.1
2022,30011,2
2022,30011,2.5
2022,30011,2.3
2022,30011,2.2
2022,30011,2
2022,30011,2.3
2022,30011,2
2022,30011,2.2
2022,30011,2.1
2024,30013,2.8
2024,30013,2.6
2024,30013,2.5
2024,30013,2.5
2024,30013,3
2024,30013,3
2024,30013,3.1
2024,30013,2.6
2024,30013,2.6
2024,30013,3.2
2024,30013,3.7
2024,30013,3.8
2023,30013,3.4
2023,30013,2.6
2023,30013,2.5
2023,30013,2.3
2023,30013,2.5
2023,30013,2.5
2023,30013,2.7
2023,30013,2.4
2023,30013,2.3
2023,30013,2.8
2023,30013,2.9
2023,30013,3
2022,30013,2.6
2022,30013,2.4
2022,30013,2.2
2022,30013,2.1
2022,30013,2.5
2022,30013,2.6
2022,30013,2.8
2022,30013,2.4
2022,30013,2.7
2022,30013,2.9
2022,30013,3
2022,30013,3.3
2024,30015,2.2
2024,30015,1.9
2024,30015,1.8
2024,30015,2.2
2024,30015,2.3
2024,30015,2.3
2024,30015,2.7
2024,30015,2.2
2024,30015,2.4
2024,30015,2.6
2024,30015,3.1
2024,30015,3
2023,30015,3.1
2023,30015,2.8
2023,30015,3
2023,30015,2.7
2023,30015,2.8
2023,30015,2.6
2023,30015,2.6
2023,30015,2.3
2023,30015,2.1
2023,30015,2.6
2023,30015,2.6
2023,30015,2.4
2022,30015,1.9
2022,30015,1.5
2022,30015,2.1
2022,30015,1.9
2022,30015,2.2
2022,30015,2.4
2022,30015,2.7
2022,30015,2.1
2022,30015,2
2022,30015,2
2022,30015,2.3
2022,30015,2.4
2024,30017,2.7
2024,30017,2.1
2024,30017,1.9
2024,30017,1.8
2024,30017,2.1
2024,30017,2.3
2024,30017,2.5
2024,30017,2.1
2024,30017,2.3
2024,30017,2.9
2024,30017,3.7
2024,30017,4.1
2023,30017,3.1
2023,30017,2.1
2023,30017,2.1
2023,30017,1.8
2023,30017,2.1
2023,30017,2.2
2023,30017,2.4
2023,30017,2.1
2023,30017,2.2
2023,30017,3.2
2023,30017,3.3
2023,30017,3.3
2022,30017,2.5
2022,30017,1.6
2022,30017,1.9
2022,30017,1.7
2022,30017,2.4
2022,30017,2.4
2022,30017,2.5
2022,30017,1.8
2022,30017,2.3
2022,30017,3
2022,30017,3.1
2022,30017,3.4
2024,30019,1.9
2024,30019,2.1
2024,30019,2.1
2024,30019,1.7
2024,30019,1.9
2024,30019,1.8
2024,30019,2.3
2024,30019,2
2024,30019,2
2024,30019,2.3
2024,30019,2.9
2024,30019,2.3
2023,30019,2.3
2023,30019,2.1
2023,30019,2.1
2023,30019,2
2023,30019,2
2023,30019,1.7
2023,30019,2
2023,30019,1.9
2023,30019,1.7
2023,30019,2.1
2023,30019,1.9
2023,30019,1.9
2022,30019,1.8
2022,30019,1.9
2022,30019,2.2
2022,30019,2
2022,30019,2
2022,30019,2.1
2022,30019,2.1
2022,30019,1.9
2022,30019,2.1
2022,30019,2.1
2022,30019,2.1
2022,30019,2.2
2024,30021,2.2
2024,30021,2.1
2024,30021,2.1
2024,30021,2.3
2024,30021,2.4
2024,30021,2.7
2024,30021,2.9
2024,30021,2.3
2024,30021,2.1
2024,30021,2.5
2024,30021,2.7
2024,30021,2.6
2023,30021,2.8
2023,30021,2.2
2023,30021,2.3
2023,30021,2.1
2023,30021,2.5
2023,30021,2.2
2023,30021,2.6
2023,30021,2.1
2023,30021,2.1
2023,30021,2.2
2023,30021,2.1
2023,30021,2.4
2022,30021,2
2022,30021,1.8
2022,30021,1.9
2022,30021,1.8
2022,30021,2.5
2022,30021,2.5
2022,30021,2.8
2022,30021,2.3
2022,30021,2.4
2022,30021,2.4
2022,30021,2.5
2022,30021,2.9
2024,30023,3.4
2024,30023,3.1
2024,30023,2.9
2024,30023,2.8
2024,30023,3
2024,30023,3.1
2024,30023,3.4
2024,30023,3
2024,30023,2.9
2024,30023,3.7
2024,30023,4.3
2024,30023,4.2
2023,30023,4
2023,30023,2.9
2023,30023,2.7
2023,30023,2.6
2023,30023,2.7
2023,30023,2.7
2023,30023,2.9
2023,30023,2.8
2023,30023,3
2023,30023,3.8
2023,30023,3.8
2023,30023,3.9
2022,30023,3.4
2022,30023,2.7
2022,30023,2.5
2022,30023,2.2
2022,30023,2.9
2022,30023,2.8
2022,30023,3.1
2022,30023,2.7
2022,30023,3.2
2022,30023,3.9
2022,30023,3.9
2022,30023,4.3
2024,30025,1.8
2024,30025,1.4
2024,30025,1.5
2024,30025,1.4
2024,30025,1.6
2024,30025,1.6
2024,30025,1.8
2024,30025,1.7
2024,30025,1.9
2024,30025,1.7
2024,30025,1.9
2024,30025,1.7
2023,30025,2.2
2023,30025,1.2
2023,30025,1.7
2023,30025,1.6
2023,30025,1.5
2023,30025,1.5
2023,30025,1.7
2023,30025,1.4
2023,30025,1.6
2023,30025,1.8
2023,30025,1.9
2023,30025,1.9
2022,30025,1.8
2022,30025,1.4
2022,30025,1.5
2022,30025,1.4
2022,30025,1.4
2022,30025,1.6
2022,30025,1.8
2022,30025,1.7
2022,30025,1.8
2022,30025,1.9
2022,30025,2.1
2022,30025,2.2
2024,30027,3.5
2024,30027,2.4
2024,30027,2.1
2024,30027,2.2
2024,30027,2.6
2024,30027,2.6
2024,30027,2.9
2024,30027,2.6
2024,30027,2.9
2024,30027,3.8
2024,30027,4.5
2024,30027,4.7
2023,30027,3.5
2023,30027,2.9
2023,30027,2.4
2023,30027,2.2
2023,30027,2.1
2023,30027,2.3
2023,30027,2.5
2023,30027,2.4
2023,30027,2.6
2023,30027,3.6
2023,30027,4.4
2023,30027,4.2
2022,30027,3.4
2022,30027,2.4
2022,30027,2
2022,30027,1.9
2022,30027,2.3
2022,30027,2.4
2022,30027,3
2022,30027,2.6
2022,30027,3.2
2022,30027,4
2022,30027,4.1
2022,30027,4.7
2024,30029,3.4
2024,30029,3
2024,30029,2.5
2024,30029,2.4
2024,30029,2.7
2024,30029,2.7
2024,30029,3.1
2024,30029,2.8
2024,30029,3.1
2024,30029,4.1
2024,30029,4.3
2024,30029,4.4
2023,30029,3.7
2023,30029,3.1
2023,30029,2.7
2023,30029,2.3
2023,30029,2.4
2023,30029,2.3
2023,30029,2.6
2023,30029,2.6
2023,30029,2.8
2023,30029,3.5
2023,30029,3.6
2023,30029,3.7
2022,30029,2.9
2022,30029,2.6
2022,30029,2.2
2022,30029,2
2022,30029,2.4
2022,30029,2.3
2022,30029,2.8
2022,30029,2.7
2022,30029,3.1
2022,30029,3.7
2022,30029,3.9
2022,30029,4.2
2024,30031,2.3
2024,30031,2.4
2024,30031,2.1
2024,30031,1.9
2024,30031,2.2
2024,30031,2.2
2024,30031,2.5
2024,30031,2.3
2024,30031,2.2
2024,30031,2.4
2024,30031,2.5
2024,30031,2.5
2023,30031,2.5
2023,30031,2.4
2023,30031,2.2
2023,30031,1.8
2023,30031,1.9
2023,30031,1.8
2023,30031,2.1
2023,30031,2.1
2023,30031,1.9
2023,30031,2.1
2023,30031,2.1
2023,30031,2.1
2022,30031,1.9
2022,30031,1.9
2022,30031,1.9
2022,30031,1.6
2022,30031,1.8
2022,30031,1.8
2022,30031,2.1
2022,30031,2.1
2022,30031,2
2022,30031,2
2022,30031,2.2
2022,30031,2.5
2024,30033,3.6
2024,30033,3.5
2024,30033,1.8
2024,30033,1.9
2024,30033,1.8
2024,30033,2.1
2024,30033,2.8
2024,30033,2.5
2024,30033,3
2024,30033,4.9
2024,30033,5.5
2024,30033,5.8
2023,30033,5.2
2023,30033,3.2
2023,30033,1.9
2023,30033,1.9
2023,30033,1.9
2023,30033,2.1
2023,30033,2.7
2023,30033,2.3
2023,30033,2.4
2023,30033,4.6
2023,30033,4.7
2023,30033,4.7
2022,30033,3.8
2022,30033,3.9
2022,30033,1.8
2022,30033,2
2022,30033,2.4
2022,30033,2.3
2022,30033,3.1
2022,30033,2.5
2022,30033,2.5
2022,30033,3.1
2022,30033,3.8
2022,30033,3.7
2024,30035,4.2
2024,30035,4.5
2024,30035,3.6
2024,30035,3
2024,30035,3.9
2024,30035,4.5
2024,30035,4.6
2024,30035,3.7
2024,30035,4.7
2024,30035,5.5
2024,30035,5.8
2024,30035,5.8
2023,30035,5.3
2023,30035,4.8
2023,30035,3.9
2023,30035,3
2023,30035,4.2
2023,30035,4.4
2023,30035,4.8
2023,30035,4.1
2023,30035,4.8
2023,30035,5.7
2023,30035,5.9
2023,30035,5.8
2022,30035,4.7
2022,30035,4.2
2022,30035,3.5
2022,30035,3.2
2022,30035,4.6
2022,30035,4.7
2022,30035,5.6
2022,30035,4.4
2022,30035,5.2
2022,30035,5.2
2022,30035,5.7
2022,30035,5.9
2024,30037,3.5
2024,30037,3.3
2024,30037,2.8
2024,30037,3.1
2024,30037,3.6
2024,30037,3.3
2024,30037,2.7
2024,30037,2.8
2024,30037,3.1
2024,30037,3.7
2024,30037,3.9
2024,30037,4.2
2023,30037,3.1
2023,30037,3.5
2023,30037,2.6
2023,30037,2.4
2023,30037,1.9
2023,30037,1.8
2023,30037,1.9
2023,30037,2
2023,30037,1.6
2023,30037,2.4
2023,30037,2.1
2023,30037,2.2
2022,30037,2.2
2022,30037,2.1
2022,30037,2.6
2022,30037,1.8
2022,30037,3.2
2022,30037,3.7
2022,30037,3.6
2022,30037,3.6
2022,30037,3
2022,30037,3.6
2022,30037,3.9
2022,30037,4.1
2024,30039,4.7
2024,30039,4.7
2024,30039,3.5
2024,30039,3.3
2024,30039,3.9
2024,30039,4
2024,30039,4.8
2024,30039,5.3
2024,30039,5.7
2024,30039,6.5
2024,30039,7
2024,30039,8.4
2023,30039,5.9
2023,30039,5.3
2023,30039,3.7
2023,30039,3.3
2023,30039,3.2
2023,30039,2.9
2023,30039,3.5
2023,30039,4.2
2023,30039,5.1
2023,30039,5.9
2023,30039,6.5
2023,30039,6.9
2022,30039,4.4
2022,30039,3.7
2022,30039,3.4
2022,30039,3.1
2022,30039,3.5
2022,30039,3.6
2022,30039,4.3
2022,30039,4.7
2022,30039,5.7
2022,30039,5.9
2022,30039,6.7
2022,30039,8.6
2024,30041,2.4
2024,30041,2
2024,30041,2.1
2024,30041,2.4
2024,30041,2.9
2024,30041,3
2024,30041,3.2
2024,30041,2.6
2024,30041,2.6
2024,30041,2.6
2024,30041,2.8
2024,30041,2.8
2023,30041,3
2023,30041,2.2
2023,30041,2.5
2023,30041,2.1
2023,30041,2.4
2023,30041,2.3
2023,30041,2.9
2023,30041,2.2
2023,30041,2.1
2023,30041,2.2
2023,30041,2.3
2023,30041,2.5
2022,30041,2.2
2022,30041,1.8
2022,30041,2.2
2022,30041,2.1
2022,30041,3.1
2022,30041,3.1
2022,30041,3.4
2022,30041,2.5
2022,30041,2.6
2022,30041,2.5
2022,30041,2.9
2022,30041,3.1
2024,30043,2.7
2024,30043,2.5
2024,30043,2.2
2024,30043,2.3
2024,30043,2.5
2024,30043,2.7
2024,30043,3
2024,30043,2.6
2024,30043,2.8
2024,30043,3.4
2024,30043,3.7
2024,30043,3.8
2023,30043,3.4
2023,30043,2.9
2023,30043,2.8
2023,30043,2.4
2023,30043,2.4
2023,30043,2.3
2023,30043,2.6
2023,30043,2.4
2023,30043,2.3
2023,30043,2.9
2023,30043,3.1
2023,30043,2.9
2022,30043,2.4
2022,30043,2.1
2022,30043,2.1
2022,30043,1.9
2022,30043,2.4
2022,30043,2.4
2022,30043,2.6
2022,30043,2.4
2022,30043,2.7
2022,30043,2.9
2022,30043,3.1
2022,30043,3.4
2024,30045,2.5
2024,30045,2.2
2024,30045,2.4
2024,30045,2.6
2024,30045,3.4
2024,30045,3.6
2024,30045,3.2
2024,30045,2.7
2024,30045,3
2024,30045,2.9
2024,30045,3.3
2024,30045,2.8
2023,30045,3.1
2023,30045,2.6
2023,30045,2.3
2023,30045,2
2023,30045,1.9
2023,30045,2.1
2023,30045,2.1
2023,30045,2.4
2023,30045,2.6
2023,30045,2.8
2023,30045,2.9
2023,30045,3
2022,30045,2.4
2022,30045,1.9
2022,30045,2.3
2022,30045,2.3
2022,30045,2.6
2022,30045,2.1
2022,30045,2.4
2022,30045,2.1
2022,30045,2.4
2022,30045,2.8
2022,30045,3
2022,30045,3.2
2024,30047,3.6
2024,30047,3.1
2024,30047,2.8
2024,30047,2.8
2024,30047,3.3
2024,30047,3.8
2024,30047,3.6
2024,30047,3.2
2024,30047,3.5
2024,30047,4.4
2024,30047,4.9
2024,30047,4.9
2023,30047,4.2
2023,30047,3.4
2023,30047,3.1
2023,30047,2.6
2023,30047,3
2023,30047,2.9
2023,30047,3
2023,30047,2.7
2023,30047,2.9
2023,30047,3.7
2023,30047,4
2023,30047,4.1
2022,30047,3
2022,30047,2.5
2022,30047,2.5
2022,30047,2.3
2022,30047,3
2022,30047,3
2022,30047,2.9
2022,30047,2.6
2022,30047,3
2022,30047,3.6
2022,30047,3.9
2022,30047,4.2
2024,30049,2.7
2024,30049,2.4
2024,30049,2.2
2024,30049,2.3
2024,30049,2.6
2024,30049,2.8
2024,30049,2.9
2024,30049,2.5
2024,30049,2.5
2024,30049,3.1
2024,30049,3.5
2024,30049,3.4
2023,30049,3
2023,30049,2.5
2023,30049,2.5
2023,30049,2.2
2023,30049,2.5
2023,30049,2.3
2023,30049,2.5
2023,30049,2.1
2023,30049,2.2
2023,30049,2.7
2023,30049,2.8
2023,30049,2.9
2022,30049,2.4
2022,30049,2.1
2022,30049,2.1
2022,30049,2
2022,30049,2.5
2022,30049,2.5
2022,30049,2.8
2022,30049,2.3
2022,30049,2.6
2022,30049,2.8
2022,30049,3
2022,30049,3.3
2024,30051,2.1
2024,30051,1.8
2024,30051,1.9
2024,30051,2
2024,30051,2.3
2024,30051,2.1
2024,30051,2.3
2024,30051,2.3
2024,30051,1.8
2024,30051,1.8
2024,30051,2.3
2024,30051,2
2023,30051,2.5
2023,30051,1.8
2023,30051,2.3
2023,30051,2.2
2023,30051,2.1
2023,30051,2
2023,30051,2.1
2023,30051,2
2023,30051,1.8
2023,30051,1.7
2023,30051,2
2023,30051,2
2022,30051,2
2022,30051,1.8
2022,30051,2
2022,30051,2.1
2022,30051,2.6
2022,30051,2.3
2022,30051,2.3
2022,30051,2.1
2022,30051,1.9
2022,30051,2
2022,30051,2.2
2022,30051,2.4
2024,30053,6.2
2024,30053,5.2
2024,30053,3.9
2024,30053,4
2024,30053,4.7
2024,30053,5.1
2024,30053,5.3
2024,30053,4.9
2024,30053,6
2024,30053,7.9
2024,30053,7.6
2024,30053,7.8
2023,30053,6
2023,30053,4.8
2023,30053,4
2023,30053,3.7
2023,30053,4.2
2023,30053,4.3
2023,30053,4.2
2023,30053,4.6
2023,30053,5.3
2023,30053,6.9
2023,30053,7
2023,30053,6.9
2022,30053,5.4
2022,30053,4.1
2022,30053,3.6
2022,30053,3.3
2022,30053,4.2
2022,30053,4.3
2022,30053,5.2
2022,30053,5
2022,30053,5.8
2022,30053,6.6
2022,30053,6.7
2022,30053,7.4
2024,30055,2.8
2024,30055,2.8
2024,30055,1.9
2024,30055,2.1
2024,30055,2.5
2024,30055,2.3
2024,30055,2.5
2024,30055,2.4
2024,30055,2.5
2024,30055,2.4
2024,30055,2.7
2024,30055,2.4
2023,30055,2.2
2023,30055,2.3
2023,30055,1.9
2023,30055,2
2023,30055,2
2023,30055,1.9
2023,30055,2.1
2023,30055,1.7
2023,30055,1.5
2023,30055,2.1
2023,30055,2.4
2023,30055,2.4
2022,30055,1.8
2022,30055,1.7
2022,30055,1.9
2022,30055,1.9
2022,30055,2.2
2022,30055,2.5
2022,30055,2.5
2022,30055,1.9
2022,30055,1.8
2022,30055,1.9
2022,30055,2.5
2022,30055,2.5
2024,30057,4.2
2024,30057,5.6
2024,30057,5.3
2024,30057,3.4
2024,30057,3.8
2024,30057,3.8
2024,30057,3.9
2024,30057,4.8
2024,30057,3.9
2024,30057,4.8
2024,30057,5.6
2024,30057,5.7
2023,30057,3.9
2023,30057,4.1
2023,30057,4
2023,30057,2.6
2023,30057,2.5
2023,30057,2.3
2023,30057,2.5
2023,30057,3.3
2023,30057,2.3
2023,30057,3.2
2023,30057,3.4
2023,30057,3.4
2022,30057,2.2
2022,30057,2.3
2022,30057,2.6
2022,30057,2.1
2022,30057,2.3
2022,30057,2.2
2022,30057,2.6
2022,30057,3
2022,30057,2.2
2022,30057,2.7
2022,30057,2.9
2022,30057,3
2024,30059,2.4
2024,30059,2.3
2024,30059,1.8
2024,30059,1.9
2024,30059,2
2024,30059,2
2024,30059,2.6
2024,30059,2.3
2024,30059,3.1
2024,30059,3.2
2024,30059,3
2024,30059,3.4
2023,30059,3.1
2023,30059,2.7
2023,30059,2
2023,30059,2.1
2023,30059,2
2023,30059,1.8
2023,30059,2.5
2023,30059,2.4
2023,30059,2.6
2023,30059,2.9
2023,30059,2.3
2023,30059,2.6
2022,30059,2.2
2022,30059,2
2022,30059,1.9
2022,30059,1.8
2022,30059,2.2
2022,30059,2.1
2022,30059,2.6
2022,30059,2.2
2022,30059,2.3
2022,30059,2.4
2022,30059,3.3
2022,30059,3.2
2024,30061,5.1
2024,30061,4.7
2024,30061,3.8
2024,30061,3.7
2024,30061,4.6
2024,30061,4.7
2024,30061,4.4
2024,30061,3.9
2024,30061,4.5
2024,30061,6.3
2024,30061,6.3
2024,30061,6.7
2023,30061,4.9
2023,30061,4.3
2023,30061,3.3
2023,30061,3.3
2023,30061,3.3
2023,30061,3.3
2023,30061,3.3
2023,30061,3.1
2023,30061,3.5
2023,30061,5.3
2023,30061,5.3
2023,30061,5
2022,30061,4.5
2022,30061,4
2022,30061,3.4
2022,30061,3.1
2022,30061,4
2022,30061,4
2022,30061,4.4
2022,30061,3.8
2022,30061,4.7
2022,30061,5.6
2022,30061,6.1
2022,30061,6.9
2024,30063,3
2024,30063,2.5
2024,30063,2.2
2024,30063,2.3
2024,30063,2.7
2024,30063,2.7
2024,30063,2.8
2024,30063,2.5
2024,30063,2.6
2024,30063,3.3
2024,30063,3.6
2024,30063,3.8
2023,30063,3.3
2023,30063,2.6
2023,30063,2.4
2023,30063,2.1
2023,30063,2.3
2023,30063,2.2
2023,30063,2.3
2023,30063,2.1
2023,30063,2.2
2023,30063,2.8
2023,30063,2.9
2023,30063,3
2022,30063,2.5
2022,30063,2
2022,30063,2
2022,30063,1.8
2022,30063,2.2
2022,30063,2.3
2022,30063,2.5
2022,30063,2.2
2022,30063,2.5
2022,30063,2.9
2022,30063,3.1
2022,30063,3.5
2024,30065,4.2
2024,30065,3.3
2024,30065,3.4
2024,30065,3.6
2024,30065,3.8
2024,30065,4.1
2024,30065,4.5
2024,30065,3.7
2024,30065,3.8
2024,30065,4.4
2024,30065,5
2024,30065,5.5
2023,30065,4.7
2023,30065,3.3
2023,30065,3.4
2023,30065,3.5
2023,30065,3.6
2023,30065,3.3
2023,30065,3.5
2023,30065,3.2
2023,30065,3
2023,30065,3.7
2023,30065,3.9
2023,30065,3.8
2022,30065,3.4
2022,30065,3.1
2022,30065,2.9
2022,30065,3
2022,30065,3.5
2022,30065,3.5
2022,30065,3.6
2022,30065,3.1
2022,30065,3.4
2022,30065,4.1
2022,30065,4.6
2022,30065,5.8
2024,30067,2.9
2024,30067,3
2024,30067,2.1
2024,30067,2
2024,30067,2.1
2024,30067,2.3
2024,30067,2.4
2024,30067,2.4
2024,30067,3.1
2024,30067,3.8
2024,30067,3.7
2024,30067,3.8
2023,30067,3.3
2023,30067,3
2023,30067,2.3
2023,30067,1.9
2023,30067,1.8
2023,30067,1.9
2023,30067,2.1
2023,30067,2.3
2023,30067,2.8
2023,30067,3.7
2023,30067,3.3
2023,30067,3.5
2022,30067,3.1
2022,30067,2.8
2022,30067,2.3
2022,30067,2.1
2022,30067,2.5
2022,30067,2.4
2022,30067,2.5
2022,30067,2.4
2022,30067,2.9
2022,30067,3.2
2022,30067,3.4
2022,30067,3.7
2024,30069,4.4
2024,30069,2.9
2024,30069,2.8
2024,30069,2.9
2024,30069,4.5
2024,30069,4.3
2024,30069,4.1
2024,30069,3.7
2024,30069,2.4
2024,30069,4.9
2024,30069,4.6
2024,30069,4.4
2023,30069,4.1
2023,30069,4.9
2023,30069,3.6
2023,30069,3.4
2023,30069,3.9
2023,30069,3.4
2023,30069,3.3
2023,30069,2.5
2023,30069,2.3
2023,30069,3.1
2023,30069,3.9
2023,30069,4.4
2022,30069,4.2
2022,30069,3.3
2022,30069,3
2022,30069,3.5
2022,30069,4.3
2022,30069,3.7
2022,30069,3.8
2022,30069,3.8
2022,30069,3.3
2022,30069,2.9
2022,30069,4.7
2022,30069,4.8
2024,30071,4.2
2024,30071,2.7
2024,30071,2.3
2024,30071,2.3
2024,30071,2.6
2024,30071,3.3
2024,30071,3.5
2024,30071,2.7
2024,30071,2.8
2024,30071,4.7
2024,30071,5.2
2024,30071,4.7
2023,30071,3.4
2023,30071,3.1
2023,30071,2.6
2023,30071,2.6
2023,30071,3
2023,30071,3.2
2023,30071,3.6
2023,30071,3.3
2023,30071,3.4
2023,30071,4.1
2023,30071,4.5
2023,30071,4.7
2022,30071,3.6
2022,30071,2.8
2022,30071,3.1
2022,30071,2.4
2022,30071,3.3
2022,30071,3.3
2022,30071,3.4
2022,30071,3
2022,30071,3.4
2022,30071,3.7
2022,30071,3.9
2022,30071,4.3
2024,30073,3.1
2024,30073,3.2
2024,30073,3.2
2024,30073,2.7
2024,30073,3.2
2024,30073,3.7
2024,30073,4.1
2024,30073,3.3
2024,30073,3.3
2024,30073,3.6
2024,30073,3.9
2024,30073,3.4
2023,30073,3.2
2023,30073,2.4
2023,30073,2.7
2023,30073,2.4
2023,30073,3
2023,30073,2.9
2023,30073,2.9
2023,30073,2.3
2023,30073,2
2023,30073,2.4
2023,30073,2.5
2023,30073,2.7
2022,30073,2.4
2022,30073,2.1
2022,30073,2.2
2022,30073,2
2022,30073,2.6
2022,30073,3.2
2022,30073,3
2022,30073,2.3
2022,30073,2.5
2022,30073,2.9
2022,30073,3
2022,30073,3.2
2024,30075,2.5
2024,30075,2
2024,30075,1.5
2024,30075,2
2024,30075,2.3
2024,30075,2.1
2024,30075,1.9
2024,30075,1.7
2024,30075,1.7
2024,30075,2.2
2024,30075,2.6
2024,30075,2.8
2023,30075,3.2
2023,30075,2.6
2023,30075,2.4
2023,30075,2.2
2023,30075,1.9
2023,30075,1.6
2023,30075,1.9
2023,30075,2.1
2023,30075,2.5
2023,30075,3.4
2023,30075,3.5
2023,30075,3.6
2022,30075,2.6
2022,30075,1.8
2022,30075,2.1
2022,30075,1.9
2022,30075,2.1
2022,30075,2.3
2022,30075,2.6
2022,30075,2.4
2022,30075,2.9
2022,30075,3
2022,30075,3.1
2022,30075,3.2
2024,30077,3.8
2024,30077,3.1
2024,30077,2.6
2024,30077,3.1
2024,30077,3.1
2024,30077,3.1
2024,30077,3.3
2024,30077,3.1
2024,30077,3.6
2024,30077,4.4
2024,30077,4.3
2024,30077,4.2
2023,30077,3.5
2023,30077,3.2
2023,30077,2.9
2023,30077,2.5
2023,30077,2.7
2023,30077,2.5
2023,30077,2.8
2023,30077,2.9
2023,30077,3.5
2023,30077,3.9
2023,30077,4
2023,30077,4.1
2022,30077,3
2022,30077,2.9
2022,30077,2.6
2022,30077,2.3
2022,30077,2.7
2022,30077,2.7
2022,30077,3.3
2022,30077,2.9
2022,30077,3.2
2022,30077,3.8
2022,30077,3.9
2022,30077,3.5
2024,30079,1.9
2024,30079,1.5
2024,30079,1.6
2024,30079,1.6
2024,30079,1.5
2024,30079,2.1
2024,30079,1.8
2024,30079,1.4
2024,30079,1.8
2024,30079,2.3
2024,30079,2.3
2024,30079,2.6
2023,30079,2.4
2023,30079,1.9
2023,30079,1.9
2023,30079,2
2023,30079,1.5
2023,30079,1.3
2023,30079,1.5
2023,30079,1.8
2023,30079,2.1
2023,30079,2.7
2023,30079,2.7
2023,30079,2.7
2022,30079,3
2022,30079,2.2
2022,30079,2
2022,30079,1.9
2022,30079,2.7
2022,30079,2.6
2022,30079,2.6
2022,30079,2.3
2022,30079,2
2022,30079,3.6
2022,30079,4.1
2022,30079,3.7
2024,30081,3.4
2024,30081,2.9
2024,30081,2.5
2024,30081,2.7
2024,30081,3.1
2024,30081,3
2024,30081,3.3
2024,30081,2.9
2024,30081,3
2024,30081,3.7
2024,30081,4.3
2024,30081,4.3
2023,30081,3.6
2023,30081,2.9
2023,30081,2.8
2023,30081,2.6
2023,30081,2.5
2023,30081,2.5
2023,30081,2.8
2023,30081,2.6
2023,30081,2.7
2023,30081,3.4
2023,30081,3.9
2023,30081,4
2022,30081,3.2
2022,30081,2.5
2022,30081,2.5
2022,30081,2.3
2022,30081,2.7
2022,30081,2.7
2022,30081,3.1
2022,30081,2.7
2022,30081,3
2022,30081,3.7
2022,30081,4.2
2022,30081,4.6
2024,30083,2.1
2024,30083,1.9
2024,30083,2
2024,30083,2.1
2024,30083,2.4
2024,30083,2.6
2024,30083,2.6
2024,30083,2.3
2024,30083,2.4
2024,30083,2.8
2024,30083,2.9
2024,30083,2.8
2023,30083,2.9
2023,30083,2.2
2023,30083,2.4
2023,30083,2.2
2023,30083,2.3
2023,30083,2.1
2023,30083,2.5
2023,30083,2.4
2023,30083,1.9
2023,30083,2.2
2023,30083,2.3
2023,30083,2.2
2022,30083,2
2022,30083,1.9
