year,fips,state_fips,county_fips,median_household_income,aggregate_household_income,hh_income_universe,hh_income_under_10k,hh_income_10k_to_15k,hh_income_15k_to_20k,hh_income_20k_to_25k,hh_income_25k_to_30k,hh_income_30k_to_35k,hh_income_35k_to_40k,hh_income_40k_to_45k,hh_income_45k_to_50k,hh_income_50k_to_60k,hh_income_60k_to_75k,hh_income_75k_to_100k,hh_income_100k_to_125k,hh_income_125k_to_150k,hh_income_150k_to_200k,hh_income_200k_plus,per_capita_income,gini_index
2022,42071,42,071,82691,22767353800,212016,6658,6009,5156,6444,5960,6888,5020,10733,7742,13137,23180,29057,24587,18702,20774,21969,41097,0.4367
2022,42073,42,073,58908,2762259200,35694,1711,1968,1680,2138,1596,1899,1426,1404,1617,2615,3609,5103,3601,1829,2091,1407,33541,0.4512
2022,42075,42,075,68467,4899527700,55245,2466,2013,1852,2224,1809,2620,1794,2709,1854,5135,5327,8734,4064,4292,4131,4221,34916,0.4333
2022,42077,42,077,72530,15145546500,142990,5944,5186,4276,4264,5394,6780,6133,4784,4960,11986,14141,17134,12522,9722,13481,16283,41545,0.4811
2022,42079,42,079,59603,10474896900,134858,8290,7593,5425,6124,6227,5882,6928,4864,5193,11353,12961,18812,12471,7297,8076,7362,32613,0.4479
2022,42081,42,081,62516,4085144900,46774,2214,2015,1576,1969,1926,1892,2493,2534,1334,4663,4512,6428,4967,3489,2524,2238,35971,0.4703
2022,42085,42,085,57618,3643986200,45960,3138,1375,2752,1321,2525,2149,2004,2904,1837,3682,4546,5619,5505,1526,2536,2541,33831,0.4629
2022,42089,42,089,81580,5716774400,58034,3000,2251,1664,2097,1485,2416,1932,1670,1579,3901,4989,8410,6931,4988,5709,5012,37107,0.4337
2022,42091,42,091,106811,49786608400,335219,12660,6128,6507,6551,7339,9290,7219,9831,9385,17262,26502,36869,36570,29750,40713,72643,58446,0.4746
2022,42095,42,095,74696,12377586800,121651,5679,3451,3643,6097,4060,4800,3969,5112,3679,8500,12088,14391,12837,10554,10981,11810,40754,0.4598
2022,42097,42,097,58987,2954961900,38451,2427,1899,2457,1761,1146,1804,1304,2147,1676,2765,3918,5412,3868,1893,2553,1421,33709,0.4530
2022,42101,42,101,56517,57642751800,695320,67579,38961,32395,32581,33818,36739,24702,27203,22528,45190,67889,73100,56828,35082,46496,54229,36077,0.5148
2022,42107,42,107,64160,4476827800,58222,2318,2233,2751,2887,2596,2658,1986,2259,2447,4866,7535,8047,5467,4283,4044,1845,31275,0.4026
2022,42111,42,111,48438,2120486300,29464,1441,1761,1346,1750,1987,1943,1848,1655,1376,1817,2998,3152,2396,1373,1571,1050,29879,0.4709
2022,42125,42,125,70303,8806428500,89735,5570,3302,4117,3797,2661,2929,3755,2917,2804,6301,8468,11809,8404,6102,6881,9918,42361,0.4789
2022,42129,42,129,71363,14282648100,156132,6425,6323,5129,6089,5778,6842,6541,5771,6330,11360,15700,20946,15955,12037,13063,11843,41089,0.4376
2022,42133,42,133,80130,18303731100,184019,8121,3563,4602,4385,6887,7475,6335,6051,7296,12137,20258,25379,22149,15069,17225,17087,39471,0.4187
2022,44003,44,003,85395,7861110800,73272,2386,2162,2966,1715,3023,2018,1548,2202,2546,5502,6270,10930,7896,6520,7564,8024,45414,0.4347
2022,44005,44,005,93334,5145410800,37165,2007,992,714,631,600,624,1231,845,957,1816,2981,6507,3463,2297,4732,6768,61778,0.4847
2022,44007,44,007,75293,25790449700,263501,17299,14072,8833,9190,7215,10195,8085,8275,6704,17216,24053,33463,27888,21213,25121,24679,39535,0.4676
2022,44009,44,009,100459,6692093200,53138,2013,1231,1745,895,1227,1321,1222,1218,1115,4064,4711,5716,6016,5715,5793,9136,52435,0.4366
2022,45003,45,003,68473,6067437400,71391,4991,4212,2068,2501,3960,3210,2593,2727,2105,3901,7030,10662,6954,3542,5659,5276,35119,0.4622
2022,45007,45,007,62720,7266150600,85096,6938,4173,3433,4868,2886,3098,3188,4352,3576,4290,9450,12060,8321,4438,4509,5516,34788,0.5022
2022,45013,45,013,83323,9851079400,80670,3163,2415,1798,1828,1965,2797,2795,2052,3080,4452,8206,13408,7812,5480,7086,12333,52430,0.4819
2022,45015,45,015,80185,9358639100,94287,3507,3305,1613,2907,1896,2962,3722,2058,2999,7467,9980,17312,12500,7413,8112,6534,38155,0.4131
2022,45019,45,019,80401,21477394600,179597,10268,5392,4793,5659,3515,6743,6909,5532,6190,13530,16124,22016,17256,14263,13501,27906,52484,0.5011
2022,45035,45,035,73791,6307047800,64183,2542,1666,1442,2290,2682,3451,2727,2324,1673,3202,8486,8710,6966,4940,7131,3951,37995,0.4425
2022,45041,45,041,49527,3927974700,53185,5563,2803,2918,1680,3277,3177,2602,3123,1576,3366,3786,6241,4016,3106,3389,2562,31226,0.5010
2022,45045,45,045,71728,21497468500,222007,10749,5398,5359,8302,9142,10250,8419,6754,9525,18314,24258,31594,21512,15465,17508,19458,39307,0.4551
2022,45047,45,047,47052,1775461400,27177,2390,1915,1697,1547,1416,1500,1448,1027,1548,2322,2541,2304,2112,1162,1154,1094,27588,0.4831
2022,45051,45,051,61063,13607538300,162136,7544,6210,5064,8556,7505,8975,8854,9220,5830,11802,16007,22294,15977,9064,9638,9596,36516,0.4633
2022,45055,45,055,58684,2157859000,26752,1295,1192,857,988,1024,2044,1199,1995,825,2275,2222,4125,2154,1819,1595,1143,32147,0.4536
2022,45057,45,057,68108,3687705700,40910,1733,1856,1760,1460,1305,1867,1779,2222,1421,2505,4229,5484,4550,2475,3691,2573,36451,0.4523
2022,45059,45,059,54334,1851692000,26848,1858,1865,1523,1423,1115,1399,1520,369,1339,2065,2720,3896,2605,944,727,1480,27624,0.4509
2022,45063,45,063,72801,11183114500,122936,6397,3433,2898,3780,3525,5659,4294,4989,6645,8956,13261,20011,13691,7713,8624,9060,37258,0.4268
2022,45073,45,073,55195,3121471100,37516,3087,2578,1739,1053,1712,2105,969,2288,1348,2442,3285,4222,2956,3563,2179,1990,37150,0.5052
2022,45075,45,075,40016,1936906000,33632,3671,3921,1832,2622,1210,1832,1722,1569,2241,2811,1545,2707,2215,1313,1588,833,24431,0.5020
2022,45077,45,077,53022,3826156100,53210,2696,2302,2840,2175,3479,2854,2475,2802,3575,3809,5091,7437,4471,3005,1847,2352,29551,0.4396
2022,45079,45,079,60442,14683771900,168877,12349,6532,6345,7208,4204,9248,7924,6231,8617,15193,16343,21389,14694,8770,11038,12792,36196,0.4822
2022,45083,45,083,57755,10769794200,133018,7365,5909,4792,5209,7176,6489,6131,7328,6111,12803,13696,16437,10119,8084,7925,7444,32272,0.4651
2022,45085,45,085,57775,2948712800,40388,2116,1884,1564,2118,2132,1647,2676,1469,1085,4532,4507,4545,4380,2112,1645,1976,29221,0.4206
2022,45091,45,091,83613,12466475600,114312,4710,3040,2425,2589,3856,4865,3051,3578,2766,7559,11934,16074,13702,9540,11441,13182,43167,0.4350
2022,46083,46,083,90600,3047742500,27815,558,401,612,642,665,877,277,1928,1098,2367,2437,4009,3479,2657,2976,2832,43647,0.4064
2022,46099,46,099,74253,8369869300,85576,4065,2301,981,2350,2620,3716,3502,3857,2165,7263,10500,10255,10509,6759,7780,6953,40913,0.4284
2022,46103,46,103,65801,4118043400,47370,2213,2244,2761,1714,1746,2282,924,1436,2537,3992,5690,7122,4509,2492,2732,2976,38549,0.4680
2022,47001,47,001,67746,2644865200,32158,1557,2384,1056,1073,994,1745,1061,1926,912,2350,3202,4364,2845,1758,3076,1855,34585,0.4332
2022,47009,47,009,69756,5158760400,56211,2163,2224,1604,2191,1813,2217,2633,1604,3326,4179,6516,8528,6603,3838,2803,3969,37531,0.4487
2022,47011,47,011,63659,3368616600,42035,1751,1813,1836,2433,1509,2709,1472,2211,1730,2124,4996,6188,4801,2197,2388,1877,31093,0.4365
2022,47037,47,037,72473,34884356300,327791,18594,11194,7171,11860,8306,11707,14429,16892,11261,25065,34394,44520,26896,19898,27078,38526,48105,0.4940
2022,47059,47,059,48918,1827027400,29065,1942,2633,1109,1827,1247,1859,1891,1482,836,2731,3533,3380,2113,893,944,645,26136,0.4585
2022,47063,47,063,59418,2215363000,26994,2005,909,1289,1078,1550,1897,1513,484,773,2067,2415,3315,2660,1603,1503,1933,33599,0.4787
2022,47065,47,065,76219,15965225900,152851,4693,6449,4688,5198,4417,6410,6069,6055,5747,11603,14002,20990,16979,10610,12820,16121,43510,0.4666
2022,47093,47,093,69999,19593485500,201193,10258,8661,7014,7036,6759,8774,8086,9034,6897,14236,20597,27325,19228,13114,15503,18671,40317,0.4788
2022,47113,47,113,55666,3034329000,38590,2216,1691,1380,1439,2487,2060,2552,1617,1584,3631,2625,4987,3979,2485,1960,1897,31675,0.4564
2022,47119,47,119,68157,3581028300,42343,2298,1031,1429,858,2039,1593,1537,1248,1938,4225,5160,5445,4316,3035,4034,2157,34044,0.3980
2022,47125,47,125,67264,7289378800,89176,4905,2084,2387,2885,1491,3627,4915,3926,5266,6183,12159,13732,9309,6728,5922,3657,32019,0.3923
2022,47141,47,141,54373,2459720700,34678,3784,2499,1537,1555,1181,1564,1031,1018,1531,2986,3227,4423,3582,1543,1657,1560,30105,0.4765
2022,47147,47,147,79171,2595584000,28955,981,283,543,496,533,1106,1632,907,1273,2771,3157,4836,4977,2181,1845,1434,34313,0.3553
2022,47149,47,149,76857,12257248600,132945,4657,2493,2455,2315,3563,5210,5168,6872,5847,11909,13892,21796,15956,8714,14406,7692,34656,0.3787
2022,47155,47,155,59315,3298874600,42814,2170,1755,1823,2195,2716,929,2359,2225,1282,4201,4984,5314,4253,2448,2355,1805,32183,0.4387
2022,47157,47,157,61516,32651930100,362643,24559,13565,16013,14731,18799,15142,14566,14923,17091,27784,35072,41627,27885,25701,25751,29434,36515,0.4955
2022,47163,47,163,53585,5191258000,69704,3199,4525,3449,4233,3716,3399,3542,3706,3260,5399,6349,8104,5668,3098,4196,3861,32544,0.4587
2022,47165,47,165,88764,8561402300,79326,3037,1817,1828,2597,1379,3494,2033,2371,2810,3857,7173,12730,10253,6647,8927,8373,41576,0.4130
2022,47179,47,179,64899,5186723000,56081,3182,2598,2390,2760,1245,2296,2731,2647,2039,3698,6645,6811,4908,3498,4055,4578,39093,0.4907
2022,47187,47,187,129275,16409745900,93752,1396,1190,1417,1774,1536,1398,1753,2089,1165,3915,6551,11472,9822,8639,13814,25821,62727,0.4505
2022,47189,47,189,87003,6361287700,60788,2093,715,1359,989,2201,1912,1401,2130,1872,5471,5772,8435,7819,5680,6782,6157,40175,0.3910
2022,48005,48,005,58180,2737992000,34276,1749,1324,1281,2332,1599,1651,2479,1137,1738,2477,3703,3885,3079,1358,2865,1619,31568,0.4635
2022,48021,48,021,72663,3260577100,37278,2331,1335,852,1423,1236,725,2017,1736,941,2915,4201,4404,4963,3060,3307,1832,30583,0.4130
2022,48027,48,027,62137,12221516600,143361,9552,5228,3576,6272,5222,6897,7292,6414,6566,11652,17348,19607,13612,7441,7902,8780,32780,0.4722
2022,48029,48,029,65854,67169705000,754632,40166,32972,26981,32870,26268,34383,26794,32679,29968,61401,78862,103100,67239,45112,59957,55880,33642,0.4595
2022,48037,48,037,49771,2642981600,35469,3085,2100,1682,1970,1128,2396,1593,2232,1614,2540,4660,3293,1438,2040,1629,2069,28760,0.5097
2022,48039,48,039,86083,14593339200,133871,5006,2840,2874,5027,4622,2947,4457,4300,2948,8997,13634,18700,14184,10015,16040,17280,38229,0.4177
2022,48041,48,041,60393,7935008700,93580,10296,4484,3273,4118,6582,2941,2837,4081,3055,4827,8373,10558,7614,5857,7305,7379,31880,0.5062
2022,48061,48,061,50649,9129259900,137982,11365,7667,8603,9107,6430,9183,4968,5878,5200,10259,14523,18076,9253,6712,6571,4187,21787,0.4607
2022,48085,48,085,113305,60600442500,414601,12054,5354,5219,6329,8273,12182,7618,9491,9051,22553,33462,51975,42939,36854,59488,91759,53932,0.4314
2022,48091,48,091,91171,8452351700,70544,2002,2338,1797,1043,1427,2587,1936,1717,1983,5789,5118,10833,7191,5070,8157,11556,47086,0.4336
2022,48099,48,099,65846,2357259900,27660,862,582,187,1286,1234,1781,1653,1175,1031,2636,2982,4723,3994,810,1111,1613,29477,0.4188
2022,48113,48,113,70852,105034611300,992995,55017,38011,27545,31353,33136,45916,39082,38410,36842,74479,101935,129758,96072,61174,74204,110061,40819,0.5038
2022,48121,48,121,102428,49239307600,361770,14511,6519,5648,6546,8845,8126,8855,13315,8273,18348,32512,44028,41125,31810,46904,66405,51621,0.4518
2022,48135,48,135,68071,5440407500,63738,4808,3297,2570,1640,3371,3139,1564,1862,2651,5507,4259,10412,6505,2045,5565,4543,32825,0.4694
2022,48139,48,139,89856,7687446700,73227,2489,1131,1635,1646,1806,2718,1850,1447,2255,4952,8492,10665,7926,7071,10418,6726,36815,0.3769
2022,48141,48,141,53424,22225436900,300636,22976,17215,15297,14520,12742,17526,12825,14447,12336,25773,32017,35989,22183,15600,15035,14155,26599,0.4762
2022,48157,48,157,105205,39067450500,295091,10748,5089,3859,5985,7788,7369,5960,7465,9642,19117,18771,38152,33144,25096,40704,56202,43797,0.4252
2022,48167,48,167,75565,14698821900,143725,9602,6113,5269,4409,4377,5240,4862,4338,4425,8563,14141,19406,13570,9797,11757,17856,40882,0.4749
2022,48181,48,181,66106,5142725900,54309,1753,2260,2274,1740,2294,2210,2574,2521,2918,3499,6040,6028,4613,4645,4253,4687,36915,0.4641
2022,48183,48,183,61496,3835432500,47877,3544,1998,2453,1343,2241,1467,2239,2617,1443,3649,6150,5369,3815,3691,3451,2407,31367,0.4506
2022,48187,48,187,87030,6847291800,66711,2621,2462,1557,1336,1884,1835,1863,2328,1460,3858,6627,10846,8826,6770,7149,5289,37643,0.4009
2022,48201,48,201,68706,180398580200,1779980,100105,61296,58046,65530,73006,78959,68163,72486,67528,138884,186345,208784,157451,113216,146908,183273,37848,0.4964
2022,48203,48,203,69212,2259843600,26795,1201,809,1073,1210,1200,1607,624,962,950,1390,3627,3498,2548,2748,2063,1285,32553,0.4112
2022,48209,48,209,88617,11727798900,101449,5898,2252,958,3532,2938,2971,2752,2739,3091,5565,8721,14817,13487,8092,9160,14476,43831,0.4477
2022,48213,48,213,65283,2877884900,33671,1122,1528,1554,1737,1172,1330,2450,955,1004,2078,3538,5265,2747,2890,2371,1930,34445,0.4392
2022,48215,48,215,49142,18477456200,270891,20735,18157,17242,16237,16375,16131,11467,9975,11082,22401,25276,31954,18964,12957,10525,11413,21137,0.4824
2022,48221,48,221,69462,2473212200,25700,1434,812,592,372,1201,1775,759,723,1056,2385,2404,4337,2034,1503,1754,2559,38653,0.4629
2022,48231,48,231,69253,3238745300,38072,1285,781,1152,1417,1534,2114,1554,1332,1047,2631,5460,6181,3597,3635,1968,2384,30983,0.3881
2022,48245,48,245,54797,7527287300,96171,8270,6077,3655,5637,3693,4544,4712,4788,3413,6059,7929,11432,7709,5328,8095,4830,29853,0.4867
2022,48251,48,251,76320,6060879500,66686,2397,2615,1831,1811,2868,2073,3429,2437,1814,4781,6517,10120,6586,6804,5547,5056,32362,0.4017
2022,48257,48,257,94868,5406107400,50855,1454,813,919,1322,1278,1891,1508,1635,783,3273,4324,7658,6906,5553,6983,4555,33471,0.3644
2022,48291,48,291,61525,2646521700,32223,3072,1336,1518,1070,1887,1357,1934,985,559,1825,4745,2599,2233,2050,2663,2390,25248,0.4827
2022,48303,48,303,59161,10997137300,127879,9814,6597,6339,5318,5946,5582,5655,5878,4223,9247,10456,17760,11814,5571,7081,10598,34551,0.5031
2022,48309,48,309,64320,8113872000,94725,8788,3001,2425,3211,4620,3256,3444,4797,4073,6853,10103,11766,10001,5938,5797,6652,32119,0.4667
2022,48329,48,329,76332,8121656000,69398,6101,1056,891,889,2785,3040,2543,1744,2976,5561,6361,9872,6067,4374,5654,9484,47100,0.5167
2022,48339,48,339,94972,32477171900,249534,11632,4401,3835,6291,5566,9012,6119,6823,7357,16842,24605,28130,25670,19445,28401,45405,48175,0.4657
2022,48355,48,355,60361,11323605300,131989,7913,6366,6193,5040,5714,6910,5054,5730,5211,11429,13998,15581,12224,6510,8921,9195,33203,0.4835
2022,48361,48,361,64601,2983054400,33580,3296,444,745,1126,2086,1293,1884,1577,936,2779,2939,3645,3107,2033,2580,3110,34471,0.4707
2022,48367,48,367,96017,7341607900,55761,2468,532,1855,806,1095,1589,1378,1335,1717,3074,3399,10241,5767,4539,7139,8827,47345,0.4594
2022,48375,48,375,50661,3111003100,42366,3233,2022,1934,2134,2853,2970,2439,1935,1303,3091,3632,5633,2732,1913,2700,1842,28169,0.4825
2022,48381,48,381,76744,5410676500,55187,2676,1484,1490,1525,1976,2130,1469,1087,2515,3931,6223,7952,7057,5154,4310,4208,39505,0.4332
2022,48397,48,397,123767,6214922800,41956,1033,427,839,831,332,366,749,1056,420,1485,3318,4885,5606,4071,8096,8442,51069,0.3919
2022,48409,48,409,64741,1895418100,24376,1802,1343,692,1218,1583,599,720,936,1176,917,2538,4118,2351,1377,1709,1297,28041,0.4339
2022,48423,48,423,68192,7106016300,80889,2446,3655,4556,2757,3424,2971,2284,3005,3248,5756,9763,11562,8431,6433,5306,5292,31859,0.4308
2022,48427,48,427,33871,1048601000,19082,2601,2354,960,1431,1646,783,1631,1421,1192,520,320,1101,713,974,779,656,16655,0.5517
2022,48439,48,439,76210,82672530100,787083,36349,19722,20521,24660,24842,34330,29388,34144,27523,59090,78428,99813,81505,54883,76002,85883,39178,0.4614
2022,48441,48,441,62107,4342959300,53907,3408,2958,1439,2808,2428,2217,2960,1641,1638,3980,5262,7641,6447,3226,3207,2647,30742,0.4435
2022,48451,48,451,59853,3943915800,46843,2397,1487,1410,1953,1561,2878,3291,2344,2629,3514,4647,7673,3599,2323,2090,3047,34301,0.4645
2022,48453,48,453,95259,79809232200,586136,28675,13130,8181,12315,15364,12569,16355,18449,15367,39999,52567,72832,56054,43610,68045,112624,59648,0.4785
2022,48469,48,469,71192,2809636600,34188,1447,2245,1649,1622,762,884,2037,756,818,2276,3438,6465,3220,2287,2486,1796,30675,0.4196
2022,48471,48,471,51528,1902791000,26918,3257,1439,1029,1076,2315,952,1426,1224,565,1730,2842,2333,2976,1261,1084,1409,24882,0.4952
2022,48479,48,479,59603,6652584000,82519,4584,3830,4387,5062,4984,3400,4433,3223,2821,4803,7406,11640,8153,3435,5325,5033,24485,0.4727
2022,48485,48,485,56944,3983984800,50211,3490,2290,2107,2651,2103,3436,2424,1800,1837,4255,4499,6203,4527,3150,2950,2489,32547,0.4782
2022,48491,48,491,101323,33608383200,258095,7720,3875,4296,4086,4650,5149,5590,6753,7323,14678,28269,34512,30424,24016,31112,45642,50800,0.4177
2022,48497,48,497,80305,2712481100,25430,770,615,506,811,941,916,943,706,1380,1242,2578,3655,2628,2367,2424,2948,36958,0.4258
2022,49005,49,005,76457,4336670500,45099,1598,1090,1448,862,1872,1793,1846,1616,1506,3250,5196,6971,5940,3569,3589,2953,31331,0.4212
2022,49011,49,011,103563,14267745700,116709,3231,1210,1719,1434,3636,2756,2957,2727,2588,7381,10704,15767,15502,11778,16436,16883,39365,0.3857
2022,49035,49,035,91924,49814658000,424300,12256,10371,6803,11273,11048,13046,12904,10819,13148,28080,39943,60281,49533,37885,50631,56279,42252,0.4258
2022,49045,49,045,91386,2910034100,23872,499,513,265,475,816,242,591,433,927,1567,2420,3842,4608,1996,2090,2588,37191,0.4328
2022,49049,49,049,95338,24001201300,204285,6028,3985,2865,3392,3078,6206,5441,5329,6352,14229,20253,30326,26000,20413,25209,25179,34479,0.4040
2022,49053,49,053,74543,7889439200,71891,1969,2150,1482,2098,2362,3914,2919,3486,2137,5233,8366,8618,6780,6605,5743,8029,40325,0.4750
2022,49057,49,057,83949,9839280600,95099,2792,2515,2141,2603,2482,3126,2814,3019,3053,7226,9603,16399,12532,7619,8859,8316,36764,0.4116
2022,50007,50,007,87614,7792063700,72106,3573,2690,1733,1817,2151,2629,1951,1154,2554,4290,6640,9718,7177,6581,9344,8104,46006,0.4284
2022,51003,51,003,93691,6087817400,45178,1947,1098,1017,1130,1468,1400,640,1213,1381,3428,3754,5636,4496,3550,4371,8649,53536,0.4898
2022,51013,51,013,132380,20696105700,112504,4895,1989,1697,1449,1436,2583,1744,2037,1450,4179,5165,13199,12062,9283,15318,34018,90878,0.4768
2022,51015,51,015,80182,2687673600,31434,1135,999,1091,1175,1768,775,628,1698,969,2441,2474,5500,4868,2227,2541,1145,35891,0.3871
2022,51019,51,019,71751,3306441300,32540,990,1364,1585,1205,1482,741,806,700,1415,2619,4046,4493,3243,2501,2822,2528,41903,0.4771
2022,51041,51,041,100702,17199139100,140498,4459,1832,2684,3960,2606,4057,4284,3191,5199,8060,12911,16414,21480,11930,17080,20351,46037,0.4224
2022,51059,51,059,145164,76310882700,415855,11322,5943,6070,4382,4901,5960,6720,6831,6174,14936,23431,44951,38957,34850,60558,139869,68057,0.4312
2022,51061,51,061,130261,4227617400,26757,110,320,255,574,305,447,399,457,795,1865,1433,2809,3230,3000,4857,5901,56401,0.4022
2022,51069,51,069,98870,4048791000,35947,1278,395,698,763,630,636,532,1276,1671,2267,3624,4642,5020,3499,4388,4628,42366,0.3745
2022,51085,51,085,103076,5590469100,43274,736,704,803,1086,1291,1029,1101,1253,1130,2628,4126,4787,5760,4581,5819,6440,50121,0.4237
2022,51087,51,087,81985,15807148100,137370,5703,4491,2647,4183,3436,4451,4527,4457,5183,11480,10991,18704,14665,11304,13494,17654,47719,0.4688
2022,51095,51,095,99432,4023332500,32592,707,315,983,1537,781,594,1127,979,933,1929,2994,3499,3448,3391,4240,5135,51361,0.4282
2022,51107,51,107,167531,29076561700,143195,2170,1002,1518,1322,1772,1548,1224,1775,1787,3799,5695,12240,13063,12766,24323,57191,68825,0.3915
2022,51121,51,121,71290,3360535200,36539,4223,1178,1536,989,904,1486,1211,1092,942,2718,3418,3881,3732,3070,2832,3327,35003,0.4837
2022,51153,51,153,120398,22913789700,156728,3988,2229,1179,2423,2303,2791,1587,3606,3162,8831,11023,19842,17838,14683,25069,36174,47774,0.3920
2022,51161,51,161,75258,3978550600,40024,1681,1436,856,1266,1370,1029,1617,1900,2493,2702,3593,5061,4444,3753,3411,3412,42342,0.4424
2022,51165,51,165,72618,3182622400,33771,1279,651,973,619,1591,1523,1053,2139,1342,2623,4009,5174,3735,1970,2168,2922,37433,0.4322
2022,51177,51,177,95870,5969239100,52415,2597,1365,1123,624,1373,1396,1103,2808,914,2805,3686,7135,7107,4639,6197,7543,41657,0.4076
2022,51179,51,179,138378,7793024300,52315,505,541,830,748,820,604,335,1261,375,1565,4086,7011,4712,6200,10359,12363,48467,0.3384
2022,51199,51,199,116524,3624961400,27408,389,111,151,458,703,565,159,757,1343,1424,2877,3059,2604,4496,3847,4465,51267,0.3734
2022,51510,51,510,111955,11917337700,76672,2623,1044,1235,1712,1288,2305,1225,1255,1126,3516,6352,9262,8544,7377,10080,17728,76762,0.4591
2022,51550,51,550,87749,10668487800,95073,5218,1744,1474,3673,2259,2760,1779,3996,2078,7074,8974,12711,10165,8357,11759,11052,43483,0.4399
2022,51650,51,650,64924,4674671600,56961,3174,2286,1828,2641,1835,1859,2185,2779,2853,4309,6842,6864,7908,2912,4266,2420,34604,0.4276
2022,51680,51,680,49076,2072131900,29181,2102,1320,1445,1598,1498,1778,1745,1979,1549,1727,2239,3755,2888,1375,1156,1027,26462,0.4666
2022,51700,51,700,64102,5933917900,75306,3996,3715,3206,3158,2737,3797,2949,2506,3243,5681,9194,11190,6011,5688,4053,4182,33006,0.4278
2022,51710,51,710,61090,8106840000,94532,7384,5165,3274,4312,3025,4305,3264,5452,3498,6779,9461,10998,9173,6256,6127,6059,36634,0.4901
2022,51740,51,740,54611,2820376000,40178,3452,2562,1487,1433,2415,1800,1426,2337,1547,3206,4957,5162,2965,2015,2096,1318,29791,0.4579
2022,51760,51,760,58988,9456954900,106252,10440,6881,3404,4244,3937,4704,4236,4523,3287,8127,8756,12414,7655,6473,7303,9868,41970,0.5176
2022,51770,51,770,49570,3267123800,44543,4430,2464,2108,2281,1530,1980,2944,2759,1891,3532,4816,5807,3152,1036,1627,2186,33589,0.5133
2022,51800,51,800,83144,3996491200,38713,1671,1211,930,1532,562,1851,1435,1237,943,2759,3512,5493,3850,3252,4114,4361,40593,0.4243
2022,51810,51,810,83245,19706171200,179752,8962,4238,3273,4387,4760,5275,4663,6246,6334,14895,19055,22882,21478,15451,17194,20659,44287,0.4443
2022,53005,53,005,85529,8146768600,78231,3133,2748,2098,2046,3926,1883,1821,1555,2973,5230,6668,12252,8931,6339,8813,7815,39208,0.4276
2022,53007,53,007,86282,3444801100,32272,1119,983,510,417,1192,1095,1139,1358,1188,1810,3270,5005,3371,3073,3577,3165,42643,0.4177
2022,53009,53,009,66139,3201264300,35527,2911,986,1073,1389,1213,1501,1435,1162,1277,3048,3748,5072,2703,2776,2691,2542,41830,0.4683
2022,53011,53,011,91248,23577507100,198400,8244,4206,3373,4149,4098,5729,6760,5340,6252,11350,18544,31032,24785,16978,21222,26338,46919,0.4398
2022,53015,53,015,72055,3893872300,44049,2442,1733,1438,2286,1232,2128,1673,1069,1248,3663,3812,7250,4163,3271,3755,2886,34934,0.4352
2022,53021,53,021,79224,3417065300,30290,720,186,671,761,732,958,1225,1398,1306,2183,3529,4968,2807,2036,2676,4134,35445,0.4364
2022,53025,53,025,63819,2993359600,36134,2500,1873,971,972,1700,1408,1293,1104,1882,3418,3879,5073,3315,2878,1144,2724,31386,0.4512
2022,53027,53,027,62523,2496885600,30995,2064,1672,847,1392,1085,734,1285,1099,1106,3237,3828,4747,2242,1975,1952,1730,32715,0.4404
2022,53029,53,029,81783,3745191600,37109,1181,576,451,1090,987,1723,925,1522,858,3265,4861,4951,5494,2837,3755,2633,44062,0.3985
2022,53033,53,033,116255,156455836300,945040,39585,24680,15917,18481,21559,20110,19982,21658,19997,42684,67676,97453,93991,73465,111419,256383,69948,0.4884
2022,53035,53,035,94775,13243572200,109245,5300,3095,1097,2713,2055,1735,3098,2986,2887,5958,10235,16051,15694,9848,11577,14916,48899,0.4385
2022,53041,53,041,69067,2843237800,32149,1556,594,1194,1568,1690,1006,1317,1652,835,3055,2822,4724,3488,1968,2570,2110,34574,0.4352
2022,53045,53,045,80139,2642788700,27099,895,866,954,582,868,758,752,1881,635,1809,2617,3564,2928,2304,3640,2046,38647,0.4036
2022,53053,53,053,93420,40943100800,351652,11531,7973,6466,9905,7752,9393,8703,13410,10911,23605,30190,48409,44890,29348,42502,46664,45035,0.4219
2022,53057,53,057,79001,5087375100,50818,2761,1445,1207,1946,2128,1122,1758,1999,1858,2540,5323,6606,5698,3746,5991,4690,39676,0.4321
2022,53061,53,061,101532,41703573300,314888,15042,5939,6058,5856,5788,6467,7129,6886,7368,16700,26707,45051,33233,31213,38466,56985,51337,0.4413
2022,53063,53,063,69070,21301157300,220879,10251,8809,6628,8806,9608,9044,7345,8762,7456,19771,21065,28300,23653,14835,16785,19761,40069,0.4691
2022,53067,53,067,88853,12706201600,118571,5822,2421,2235,3667,1852,2798,4139,2755,4416,8131,9950,18970,16342,11038,11646,12389,43488,0.4125
2022,53073,53,073,79220,10184941600,94813,5311,3191,2848,3697,2454,3787,3018,3678,2293,5513,9373,13851,10152,7657,8630,9360,44596,0.4830
2022,53077,53,077,63865,7116034800,87616,4661,4651,2805,3981,2932,3831,3796,4630,3004,7419,7591,13298,9805,4993,5687,4532,28101,0.4328
2022,54003,54,003,69558,4630820600,51145,2113,1604,1332,1807,1964,2682,1799,1811,1975,4101,6118,7374,4175,4747,4767,2776,35356,0.4264
2022,54011,54,011,52237,2766051300,38887,2963,2664,2082,2813,1718,2172,1252,1893,1517,2151,4078,5113,3710,1944,1138,1679,30468,0.4819
