year,fips,state_fips,county_fips,total_workers,drove_alone,carpooled,public_transit,bus,subway,bicycle,walked,worked_from_home,total_households_vehicles,no_vehicle,one_vehicle,two_vehicles,three_vehicles,four_plus_vehicles
2022,17163,17,163,115445,84803,8197,1344,982,31,67,2821,17045,101870,7276,36036,38503,13369,6686
2022,17197,17,197,353410,260564,28360,5983,1157,571,281,2303,52261,244188,9345,63401,105251,45567,20624
2022,17201,17,201,125312,96110,12071,429,429,0,375,996,13120,115061,9203,40847,44040,15645,5326
2022,18003,18,003,192770,150827,15771,1284,1167,0,313,3469,19076,155681,8632,52584,59985,23592,10888
2022,18039,18,039,96600,70210,15957,124,124,0,1652,2233,5173,74362,6565,26013,26062,11080,4642
2022,18089,18,089,226993,176194,19510,3036,788,70,645,2597,21747,194191,14859,70602,67678,27514,13538
2022,18097,18,097,492041,350356,49574,5695,5168,54,2373,8627,69647,404259,34652,161184,147481,42966,17976
2022,18105,18,105,72844,46939,7266,1991,1991,0,914,4858,10178,60117,4170,23878,21852,7311,2906
2022,18141,18,141,130432,93907,15919,1428,1388,0,1077,4355,12303,105616,6950,39722,40127,13101,5716
2022,18157,18,157,88881,63323,6709,2309,2309,0,886,5120,10024,76043,7348,26060,25633,12075,4927
2022,19103,19,103,84596,51534,8207,3361,3361,0,1837,7457,11601,63337,5535,22903,23690,7958,3251
2022,19113,19,113,120319,90624,7481,638,638,0,37,2222,18779,94976,4521,30094,39239,14469,6653
2022,19153,19,153,268365,195227,21238,1604,1604,0,878,4818,42702,207290,12633,69380,83998,28864,12415
2022,20045,20,045,68297,44858,6588,2179,2125,54,478,3713,10163,50248,4276,15199,19833,7541,3399
2022,20091,20,091,336564,234611,14013,748,748,0,217,3256,79349,248469,11623,76839,109241,39455,11311
2022,20173,20,173,253029,201567,22718,1595,956,0,1426,2784,19585,204815,10622,66238,78839,33261,15855
2022,21067,21,067,165765,121604,16790,1546,1516,30,515,4114,19417,140837,8529,58403,52188,17417,4300
2022,21111,21,111,387744,281698,31905,4414,4414,0,502,6212,55999,336916,28708,128980,123301,41574,14353
2022,21117,21,117,90475,63177,8839,747,747,0,0,1226,15370,66791,3198,22805,26211,9823,4754
2022,22017,22,017,97143,77133,8375,723,723,0,38,1565,6169,95772,9805,39334,31243,11051,4339
2022,22033,22,033,216332,167844,22081,2024,2024,0,766,6439,16337,180749,12635,73123,65849,20952,8190
2022,22051,22,051,200683,155022,17750,1967,1587,238,182,2729,19165,176925,11299,77650,62237,17987,7752
2022,22071,22,071,169152,106250,13881,6861,6375,34,3215,10257,23881,150880,26012,65860,44052,12204,2752
2022,23005,23,005,165509,102207,13396,865,670,59,1266,8716,36661,133103,8060,46310,57297,15219,6217
2022,23019,23,019,74569,56296,5575,671,329,0,679,2515,6972,65940,6640,24200,21823,8561,4716
2022,23031,23,031,111695,81104,8133,886,575,0,483,2215,17932,92767,4277,31134,37220,14444,5692
2022,24003,24,003,313408,221320,18918,4236,1661,856,660,3962,60274,226285,10540,67423,92320,39197,16805
2022,24005,24,005,427919,299359,35572,9837,4718,2988,122,7022,69365,337529,24001,128271,120548,46414,18295
2022,24017,24,017,90785,66614,7698,2070,1773,297,0,322,13121,62712,2810,16575,24309,11774,7244
2022,24021,24,021,153968,104273,10870,1293,310,293,620,1473,33610,104912,4689,26318,40213,21120,12572
2022,24025,24,025,136728,99876,10565,1069,943,0,62,1679,20962,101437,5148,27796,42311,18144,8038
2022,24027,24,027,181116,119327,12413,2181,974,571,118,1344,44504,121423,4408,35705,53645,18645,9020
2022,24031,24,031,551184,293091,45549,37550,16945,18785,2364,8267,155134,391297,36009,138619,149719,50703,16247
2022,24033,24,033,486644,293033,47055,33471,12280,20395,1727,9013,87338,347207,29638,129381,110901,52640,24647
2022,24510,24,510,271913,155724,18113,28028,22965,2587,1811,13180,48227,254707,65694,112482,61692,10890,3949
2022,25001,25,001,111744,82342,7320,1743,1010,300,1890,1632,15765,107187,5055,35562,45497,15650,5423
2022,25005,25,005,297264,224551,26979,3965,1693,133,281,3719,34115,233194,21864,78916,85596,29320,17498
2022,25009,25,009,419061,288514,24627,12608,5561,2700,731,10711,68221,314003,27415,116800,110485,39452,19851
2022,25013,25,013,207595,154790,21567,2442,2271,0,318,4633,20308,183441,22881,66756,64523,22197,7084
2022,25017,25,017,883500,482095,57542,60427,15979,35622,12662,36779,218253,638217,64747,236582,242881,65171,28836
2022,25021,25,021,388751,223906,23708,34563,3793,19986,2338,12304,86600,281839,25744,103453,106352,33721,12569
2022,25023,25,023,269705,190275,18462,7291,1966,1733,529,3392,45846,205217,11857,58799,88429,29674,16458
2022,25025,25,025,424813,149753,29105,94217,38493,49496,9616,51448,81957,330101,108655,139820,61873,14689,5064
2022,25027,25,027,436460,307086,34734,5501,3187,731,354,8147,69994,338087,28896,118139,123694,44504,22854
2022,26049,26,049,177756,138005,15097,1527,1527,0,36,1648,20430,167950,11367,64166,60546,23715,8156
2022,26081,26,081,344059,250509,28144,4303,4303,0,1490,6752,49138,256173,13478,87117,109016,32211,14351
2022,26093,26,093,99344,74696,5695,404,404,0,31,1437,16475,76620,2489,18201,33092,15017,7821
2022,26099,26,099,429973,321504,34072,1778,1598,47,1288,5036,61935,359089,18582,130769,136712,48734,24292
2022,26121,26,121,76825,61861,6552,49,49,0,18,525,6657,67255,5242,22275,27264,8930,3544
2022,26125,26,125,660855,464378,38139,1679,1531,0,1498,7440,141356,530638,27979,191851,212640,68523,29645
2022,26139,26,139,157642,121769,13913,476,420,0,683,3891,14243,111425,5016,27917,49775,18298,10419
2022,26163,26,163,742077,534356,61116,11605,11431,51,2371,13011,105376,691389,82208,282612,231638,66783,28148
2022,27003,27,003,190545,140638,12855,974,899,0,223,1182,33262,138032,7390,34303,57919,27649,10771
2022,27037,27,037,238231,159529,18005,2656,2619,0,222,2922,51793,175139,8609,50670,75619,28969,11272
2022,27053,27,053,687673,420872,40310,22980,19247,240,6070,19316,168828,542072,48223,207750,206927,56955,22217
2022,27109,27,109,83798,59041,6402,2325,2287,0,668,2671,12078,68745,5179,22622,28523,8920,3501
2022,27123,27,123,275463,175052,24833,8918,6924,384,2068,7494,52229,221871,23046,86662,81351,21305,9507
2022,27137,27,137,95100,69259,8464,1921,1921,0,617,3987,9450,87295,8103,27728,31651,12816,6997
2022,27163,27,163,146888,96705,12301,823,823,0,558,960,34654,106606,4858,27244,47618,18388,8498
2022,29077,29,077,146962,110371,12739,790,752,0,236,2708,18075,130986,8742,51011,47970,17011,6252
2022,29095,29,095,356234,258849,23162,4421,4148,0,555,3991,60174,309195,26370,118359,108619,39226,16621
2022,29099,29,099,113701,91720,6921,54,54,0,0,692,13059,88478,3079,22459,38616,15916,8408
2022,29189,29,189,485699,352132,26545,5764,4606,562,966,6951,89917,413258,30166,142586,165982,53694,20830
2022,29510,29,510,151155,96026,10089,8835,7629,571,1969,4621,26543,148348,26181,71947,38144,8891,3185
2022,30013,30,013,40797,31531,4072,296,255,0,69,1240,2846,35343,1755,12291,11088,6005,4204
2022,30063,30,063,67631,46414,5821,569,569,0,1942,3087,9016,53358,2368,18158,21306,7195,4331
2022,31055,31,055,304575,217687,27210,2736,2631,0,795,4130,47845,238829,17239,83998,93404,31337,12851
2022,31109,31,109,173500,134120,11969,626,626,0,1020,4750,20043,132670,7464,47429,51427,17372,8978
2022,32003,32,003,1104514,773602,116324,25696,25177,98,2992,13257,142376,857362,65600,316892,311643,110017,53210
2022,32031,32,031,250555,174094,33592,3662,3662,0,1399,4306,27063,198684,13028,59335,75967,31912,18442
2022,33011,33,011,238948,166680,19686,618,255,46,548,4151,44224,167816,9041,51701,68549,26856,11669
2022,33015,33,015,174320,123330,9786,280,225,0,839,2008,35866,127290,3761,38098,54197,20890,10344
2022,34001,34,001,129408,90500,13117,5351,4838,60,762,4732,12787,106972,10338,38370,39319,12450,6495
2022,34003,34,003,493453,290411,42339,45958,33627,2574,892,13339,91604,354937,28831,130880,133664,45154,16408
2022,34005,34,005,239944,173717,18320,6181,689,1653,217,1866,36318,176334,8500,56541,74848,25462,10983
2022,34007,34,007,258589,170211,26791,11259,4571,4412,644,5882,38053,203530,22901,69026,77617,24003,9983
2022,34013,34,013,405442,219310,33715,60511,32438,11415,183,13054,62459,321371,58171,136293,95450,23571,7886
2022,34015,34,015,152934,113679,10526,2502,963,239,345,2780,20737,111781,5940,31342,48050,17319,9130
2022,34017,34,017,378331,120077,23175,121874,50946,47677,1557,27081,76149,304526,100212,144898,47352,8870,3194
2022,34019,34,019,66684,45495,3395,1191,311,86,103,1273,14682,50515,859,13970,21954,9175,4557
2022,34021,34,021,185094,110230,18371,7154,1840,336,3523,8194,34925,144989,18856,49202,53133,18138,5660
2022,34023,34,023,432835,264729,40314,21992,9530,2652,816,15416,74251,306950,23556,103477,120415,41208,18294
2022,34025,34,025,331280,208098,23697,17515,9453,566,1426,6712,66575,253767,17294,77243,101684,39865,17681
2022,34027,34,027,274868,177356,15179,8649,3626,817,110,5729,64125,194141,10261,54307,84702,29260,15611
2022,34029,34,029,274198,202292,25702,4060,3016,703,623,4222,34214,241983,14132,86079,95521,29441,16810
2022,34031,34,031,249158,156603,30964,19116,16096,643,189,11509,28090,179292,25003,68705,55959,20179,9446
2022,34035,34,035,183610,114433,11321,5389,1100,1182,159,4110,44446,130178,4848,39424,56226,19504,10176
2022,34037,34,037,77696,57573,5264,371,87,26,79,1164,12630,58885,1475,16080,24344,11302,5684
2022,34039,34,039,286360,175204,24772,26423,11925,3283,986,7895,39600,202575,21063,74348,72104,23824,11236
2022,35001,35,001,331665,232512,34395,3892,3440,0,2924,5554,48381,286424,15146,111797,100968,38978,19535
2022,36001,36,001,155516,103442,14352,5140,5140,0,937,6966,23046,133811,17645,54174,46027,10954,5011
2022,36005,36,005,542737,128425,23496,285862,86976,190734,3881,43257,42453,533035,325513,154460,45091,6380,1591
2022,36013,36,013,54229,39538,6593,556,556,0,126,1933,4355,54431,4621,19856,21457,6010,2487
2022,36027,36,027,148013,102666,9919,4911,331,1401,120,5065,23212,117028,7479,42642,43509,15789,7609
2022,36029,36,029,461399,328397,36727,14188,13257,821,949,11803,62493,411422,47543,163153,148411,37937,14378
2022,36047,36,047,1214602,220526,48840,553199,102783,442559,28334,105871,229179,1026361,566072,371664,72226,12768,3631
2022,36055,36,055,368341,266872,24493,5566,5237,247,1116,9538,56033,319346,33224,122605,120194,33011,10312
2022,36059,36,059,693913,424228,52044,90499,14205,25946,1937,13762,98968,456149,30909,134814,188396,68919,33111
2022,36061,36,061,857341,52032,10352,376774,46697,321326,23376,151801,210805,803844,628780,153888,16732,2437,2007
2022,36063,36,063,100921,78597,7340,542,497,45,171,3202,9637,94001,10521,35698,33944,9446,4392
2022,36067,36,067,224901,159687,17424,5263,3322,1941,1432,8762,29549,200340,23992,81278,69543,19728,5799
2022,36071,36,071,184337,122860,18720,9430,5638,421,47,7158,22052,139757,12717,50122,46108,20626,10184
2022,36075,36,075,52792,40983,4958,506,420,41,31,1953,3770,48142,4415,18086,17723,5704,2214
2022,36081,36,081,1102541,346166,71324,464141,114000,336765,10453,55372,129055,839853,309397,344118,139314,35674,11350
2022,36083,36,083,79991,57766,5297,2169,2107,31,233,2637,11590,66238,7932,22311,25464,7225,3306
2022,36085,36,085,227451,119280,22023,53016,37617,6692,362,6353,23286,169946,26282,65479,57691,14467,6027
2022,36087,36,087,146752,93259,13604,7630,5370,414,67,5712,22597,104003,10357,33953,39113,14174,6406
2022,36103,36,103,780779,559589,60842,35800,5731,6405,943,10761,98557,511964,24680,142492,204604,89007,51181
2022,36111,36,111,82185,58238,4027,2201,467,910,152,1601,15029,75187,5525,27120,25927,12060,4555
2022,36119,36,119,488325,248300,36297,82026,18713,17682,642,18793,87877,373505,52961,141800,125869,38842,14033
2022,37021,37,021,130649,90602,9931,1246,1246,0,256,2664,25089,103428,3931,36686,43274,13784,5753
2022,37051,37,051,156105,119797,16306,502,451,0,75,6341,11704,132366,7672,46751,50270,19330,8343
2022,37063,37,063,181143,112206,16538,3009,3009,0,482,5677,40882,140637,10230,55458,52646,16582,5721
2022,37067,37,067,177468,130763,15369,1011,959,52,69,1730,27249,156738,7808,54605,60506,23140,10679
2022,37071,37,071,114906,85626,11400,868,868,0,0,754,14943,95687,4293,30761,37044,14561,9028
2022,37081,37,081,262229,192084,22953,919,919,0,520,4653,36726,220704,13275,75590,81706,34950,15183
2022,37119,37,119,623273,364435,43545,8983,5361,480,1162,9746,189130,472427,24230,186617,179210,58389,23981
2022,37129,37,129,126645,92983,7461,0,0,0,831,1445,22640,103978,4766,37854,43590,13351,4417
2022,37133,37,133,108108,70505,14003,51,51,0,122,7310,13454,75898,2703,21755,34462,11876,5102
2022,37155,37,155,43109,36499,4166,155,155,0,12,703,1020,43716,3568,12821,14245,8196,4886
2022,37179,37,179,125733,85927,11978,15,15,0,154,1266,24395,84214,1826,17636,34661,18339,11752
2022,37183,37,183,623775,380433,39289,3131,3131,0,1681,9945,180063,445464,19807,142550,190361,67219,25527
2022,39017,39,017,184209,133957,17943,298,298,0,410,3188,26286,148259,6516,43576,61502,24692,11973
2022,39035,39,035,596812,419842,38220,16326,14834,1189,2453,17562,95798,554982,61923,236198,185185,52823,18853
2022,39049,39,049,693059,467744,54709,12829,12742,29,2249,13166,134022,550153,42138,221912,207742,56435,21926
2022,39055,39,055,47920,32389,5807,93,93,0,0,864,7706,35775,3222,9051,12642,6739,4121
2022,39061,39,061,416442,289651,29853,12701,12660,41,342,11571,64384,355784,38716,127804,128549,42944,17771
2022,39085,39,085,119156,89360,8243,378,378,0,387,1359,18669,100923,4793,36089,41481,11691,6869
2022,39095,39,095,198165,155675,20955,1107,1107,0,125,2435,16253,187290,15735,70152,70370,22252,8781
2022,39113,39,113,255980,190378,21554,3055,3055,0,785,4621,32838,235545,20551,88194,84915,29756,12129
2022,39151,39,151,179207,139453,13131,1174,1018,0,136,1922,19573,155070,9866,51963,60296,20865,12080
2022,39153,39,153,265233,195902,20804,1744,1744,0,882,2637,40454,230471,16215,88241,81565,31872,12578
2022,39155,39,155,86382,71864,6389,311,311,0,99,714,4880,84721,6308,29363,33107,10598,5345
2022,39169,39,169,52747,39559,4408,36,36,0,623,3467,3691,44042,3156,13272,16991,7275,3348
2022,40027,40,027,150245,114603,12852,859,573,0,418,3233,17188,117629,4234,38845,47856,17638,9056
2022,40031,40,031,54983,42913,4501,92,92,0,29,614,5810,45966,3187,16335,17430,6388,2626
2022,40109,40,109,389698,295452,36265,1285,1285,0,651,6540,43399,324396,21119,120576,120420,44957,17324
2022,40143,40,143,325687,248306,30356,923,923,0,945,4639,35981,273687,16305,101182,105262,35955,14983
2022,41005,41,005,210870,138961,15172,2380,1867,0,592,5281,46470,163805,7706,42402,67260,28279,18158
2022,41029,41,029,98535,71056,9799,239,239,0,1410,2967,12026,92554,4260,29296,35059,15942,7997
2022,41039,41,039,185287,121702,15845,2563,2413,0,5593,9456,27544,160316,11338,59190,53834,23770,12184
2022,41047,41,047,159700,115281,16410,2387,2349,0,659,2589,20518,128254,8632,39225,46641,21976,11780
2022,41051,41,051,438096,229622,31030,24962,19233,1500,11751,21329,113101,346491,45268,141976,108045,36669,14533
2022,41067,41,067,321774,196715,20108,8436,6748,369,1168,8059,82512,237319,13661,79769,96360,34332,13197
2022,42001,42,001,50276,39799,3199,112,112,0,356,2312,4213,40676,2804,10061,16156,6750,4905
2022,42003,42,003,627468,388581,41292,32138,28002,973,2369,24554,131103,539000,63622,221726,186377,49436,17839
2022,42007,42,007,79785,58861,7297,731,665,0,191,1285,10321,72129,6124,25388,26060,9823,4734
2022,42011,42,011,213117,157543,19977,2119,2119,0,573,3651,25969,162183,14469,47452,59510,27008,13744
2022,42017,42,017,337709,236241,20450,6400,1097,446,527,3781,65563,250774,11640,69281,111399,40150,18304
2022,42021,42,021,54825,43328,3534,382,382,0,80,953,6035,55225,6184,18106,19490,7722,3723
2022,42029,42,029,287342,190649,17391,4251,651,254,310,6566,63780,204309,8391,52920,93589,34878,14531
2022,42039,42,039,37457,27834,4112,184,110,74,61,2219,2656,34905,3914,11151,13362,4396,2082
2022,42043,42,043,143688,101306,9019,1682,1588,0,307,4039,24181,122403,11904,43676,45509,15618,5696
2022,42045,42,045,281526,186366,18042,13150,5166,2851,488,10174,47529,216679,18532,87237,76765,24165,9980
2022,42049,42,049,120395,90651,11891,961,961,0,413,4001,9780,111286,11232,42801,42435,9900,4918
2022,42069,42,069,102365,76942,10837,756,593,100,252,2016,10221,89262,8590,34086,31853,10872,3861
2022,42071,42,071,277801,203365,26762,2305,2016,127,2462,11443,27257,212016,18325,61699,87528,29876,14588
2022,42073,42,073,36414,27661,2808,84,84,0,161,856,4494,35694,3393,12843,12338,4636,2484
2022,42077,42,077,186868,135593,17135,2489,2386,44,8,3291,23170,142990,11132,52761,50657,19804,8636
2022,42079,42,079,155310,115987,16745,1481,1229,0,116,3408,15040,134858,14215,50337,46677,17050,6579
2022,42081,42,081,52793,40408,5537,549,549,0,117,1320,4339,46774,4330,15712,16281,6362,4089
2022,42091,42,091,453406,294794,26764,11844,2700,2230,1187,8036,105903,335219,16144,111820,141200,45597,20458
2022,42101,42,101,739072,345311,49850,115670,71134,30762,17309,50463,143519,695320,194581,313641,143466,31505,12127
2022,42133,42,133,231935,177455,17342,1074,1003,0,899,2451,29767,184019,9326,50704,75260,32896,15833
2022,44007,44,007,326903,228562,31300,5995,4413,0,1373,10574,42115,263501,33353,103460,89667,25010,12011
2022,45019,45,019,221067,150123,20401,2374,2135,0,2082,5633,38612,179597,8815,68173,71364,23073,8172
2022,45045,45,045,266975,201843,21920,768,768,0,590,2790,36200,222007,7755,72559,89761,35844,16088
2022,45051,45,051,171709,127345,16135,444,439,0,453,1470,20763,162136,6578,56972,71533,19786,7267
2022,45063,45,063,144207,111706,10778,3,3,0,100,833,19008,122936,6664,34724,52910,19281,9357
2022,45077,45,077,59352,48909,3466,554,492,0,0,1440,3999,53210,3245,14962,22249,8102,4652
2022,45083,45,083,161200,128906,14849,284,284,0,370,827,14845,133018,6161,40904,53961,22096,9896
2022,47037,47,037,397501,261646,27622,5653,5463,0,1617,6954,86729,327791,21259,134373,118539,37450,16170
2022,47065,47,065,189866,137553,16634,992,792,0,502,2543,29997,152851,8286,47615,59197,24027,13726
2022,47093,47,093,251710,192674,17293,787,787,0,574,4253,34030,201193,10140,66241,77709,30372,16731
2022,47149,47,149,196081,142508,21674,684,597,0,85,1929,27882,132945,3897,39363,53340,23362,12983
2022,47157,47,157,427802,317704,40955,1599,1599,0,870,8037,51953,362643,30624,131867,136819,44051,19282
2022,48027,48,027,180874,136351,16685,226,226,0,83,4111,19886,143361,6452,47156,57203,23156,9394
2022,48029,48,029,1001690,677524,118762,18189,18189,0,2441,20790,147747,754632,47961,268826,292315,102976,42554
2022,48041,48,041,119998,83897,10966,2715,2715,0,2274,3480,15326,93580,5604,31805,31797,13626,10748
2022,48061,48,061,172755,130729,20710,1080,1052,0,372,2680,14579,137982,10117,44942,50097,21449,11377
2022,48085,48,085,619046,378490,42594,2564,1452,42,631,9191,177517,414601,12136,132057,189487,56437,24484
2022,48113,48,113,1324130,917166,138915,16733,12331,1174,2576,22479,206904,992995,67995,372818,357775,128602,65805
2022,48121,48,121,532044,348496,39088,1775,1173,120,2061,5951,126702,361770,13915,101571,163730,58224,24330
2022,48141,48,141,387780,293359,48001,1824,1824,0,182,6121,33615,300636,18691,92867,116742,45907,26429
2022,48157,48,157,437465,309876,46608,3299,2963,0,1345,3394,69492,295091,8420,66357,144220,53542,22552
2022,48167,48,167,167260,127761,14424,356,278,0,379,2243,17806,143725,9678,43588,62001,19297,9161
2022,48201,48,201,2315800,1631446,255513,44170,40667,1144,5451,27498,285970,1779980,126841,647388,658795,239433,107523
2022,48215,48,215,353723,263326,35251,816,757,59,249,5487,31963,270891,13280,87548,101533,45727,22803
2022,48303,48,303,156713,123322,17956,286,286,0,940,3293,9687,127879,6096,46352,49830,16967,8634
2022,48309,48,309,124023,95191,11038,117,117,0,440,2966,13375,94725,5188,31369,36689,14379,7100
2022,48339,48,339,325596,231193,26299,1589,1222,0,284,3218,57015,249534,7384,73408,107660,41442,19640
2022,48355,48,355,164609,134186,16330,1567,1567,0,40,2971,7606,131989,9120,50365,48271,18326,5907
2022,48439,48,439,1090350,786715,101049,2860,1473,0,937,11045,171820,787083,34648,260838,319283,117798,54516
2022,48453,48,453,767222,433248,49226,13816,13188,90,2916,16935,240875,586136,35965,233476,226492,58057,32146
2022,48491,48,491,362150,226647,26411,731,345,114,418,4002,96757,258095,8371,84043,112125,39986,13570
2022,49005,49,005,72063,47475,7007,2273,2236,37,1400,2260,10766,45099,1018,9337,17886,10132,6726
2022,49011,49,011,185744,125719,15779,2129,1638,0,163,1965,38762,116709,2502,24024,47860,26752,15571
2022,49035,49,035,641753,419453,68104,10719,5764,888,3111,11622,121993,424300,19449,122133,162233,77097,43388
2022,49049,49,049,349028,230292,32615,4952,3720,33,2319,8405,67685,204285,4923,38787,86095,44255,30225
2022,49053,49,053,86034,61047,8040,872,732,0,461,1403,13575,71891,1557,18338,31048,12853,8095
2022,49057,49,057,139371,96193,15148,1879,1445,0,142,1675,22634,95099,4644,22514,36972,17093,13876
2022,51013,51,013,150466,58737,7968,18393,6596,11637,1534,5918,53843,112504,17446,54462,32760,5012,2824
2022,51041,51,041,193156,137321,14964,739,189,0,40,2167,35927,140498,6039,35381,54636,29463,14979
2022,51059,51,059,617441,353720,46279,22189,10016,10206,1555,11857,171967,415855,19166,136044,179188,59633,21824
2022,51107,51,107,237105,138455,16678,2963,1164,1603,858,3707,71123,143195,4232,36559,64438,25743,12223
2022,51153,51,153,252392,164754,24243,4546,1976,584,134,2388,50935,156728,4695,40547,64685,29646,17155
2022,51177,51,177,71319,46963,8249,1052,89,0,0,317,13950,52415,1990,12318,19444,10881,7782
2022,51179,51,179,82870,54314,8653,1845,697,543,0,1356,15812,52315,1128,11069,20990,10667,8461
2022,51510,51,510,96993,50019,4479,7832,3723,3562,1030,2345,30015,76672,7405,41702,22380,3930,1255
2022,51700,51,700,91352,70068,8504,882,847,0,204,2916,7154,75306,6061,30335,24657,10017,4236
2022,51710,51,710,126216,93460,13731,2404,2113,181,505,4834,9042,94532,9733,38277,32341,9402,4779
2022,51760,51,760,122590,76400,7781,3022,3022,0,1397,5996,25388,106252,13465,44675,34647,10677,2788
2022,51810,51,810,237232,174203,15578,1694,1527,0,765,4983,36727,179752,6917,61829,70312,28206,12488
2022,53005,53,005,99324,70016,12486,1449,1449,0,68,1189,13587,78231,3930,19797,28155,17690,8659
2022,53011,53,011,252236,172292,19529,1823,1359,0,718,5128,50356,198400,10319,56226,74242,35472,22141
2022,53033,53,033,1239443,627973,81425,78452,60436,5082,13652,47972,377557,945040,106739,351491,322812,112431,51567
2022,53035,53,035,132744,84688,15161,5173,895,0,618,6511,18196,109245,4921,30021,40983,21389,11931
2022,53053,53,053,454905,313166,47277,7896,4756,100,1912,11901,68558,351652,19643,98017,135294,62069,36629
2022,53057,53,057,57389,43787,6549,511,360,0,257,730,5497,50818,2308,12732,18026,10238,7514
2022,53061,53,061,431115,271117,41780,11166,9297,325,669,8213,93045,314888,13724,93517,123909,54078,29660
2022,53063,53,063,258767,180205,20127,4464,4464,0,564,8210,41476,220879,13863,69263,81256,35534,20963
2022,53067,53,067,143155,93983,11761,1654,1623,0,478,5178,28942,118571,5262,36978,43625,22456,10250
2022,53073,53,073,116526,78758,9346,1692,1643,0,1749,5303,18432,94813,5403,29555,34671,16150,9034
2022,53077,53,077,108805,83868,13567,385,385,0,230,1897,8216,87616,3941,22420,29768,18124,13363
2022,55009,55,009,137134,101933,13650,554,554,0,411,2848,16471,112390,6227,38018,46818,15295,6032
2022,55025,55,025,316160,197910,21079,8989,8989,0,4842,15470,64396,252136,19106,96350,99877,27677,9126
2022,55035,55,035,60827,46389,4188,1355,1355,0,229,1894,6337,45173,2121,14262,19576,6473,2741
2022,55059,55,059,83630,65535,4956,612,550,0,51,797,9836,69779,4429,22446,27612,10677,4615
2022,55063,55,063,64578,48362,4817,478,334,0,937,3023,6395,51449,5981,15132,20302,6490,3544
2022,55071,55,071,41028,32265,3760,156,156,0,348,1388,2843,35319,1834,11505,14100,4849,3031
2022,55073,55,073,69991,54620,5160,340,340,0,112,1560,7355,56666,1731,18385,22676,10055,3819
2022,55079,55,079,449992,310725,39956,13544,13227,0,2219,14974,63401,388440,51204,167431,126631,32566,10608
2022,55087,55,087,101554,78947,7410,320,320,0,175,1497,11560,78706,2761,23968,34767,11868,5342
2022,55101,55,101,93412,71995,9885,845,819,0,18,1105,8867,78571,4562,27573,30678,10746,5012
2022,55105,55,105,83234,65600,6411,555,531,0,188,1488,7467,67422,3600,22497,26940,10086,4299
2022,55111,55,111,33152,25223,2657,66,66,0,156,911,3614,28307,1246,8339,11131,5320,2271
2022,55117,55,117,60665,46905,5604,197,197,0,281,1042,6056,50534,2518,17192,20640,7738,2446
2022,55139,55,139,88985,65781,7864,434,267,0,652,2973,10727,72135,3891,26555,26787,10007,4895
2022,72127,72,127,136684,97718,10397,4111,2752,269,140,5490,11955,158386,34305,74773,35128,11048,3132
2022,13113,13,113,,,,,,,,,,44353,1592,9173,19621,9047,4920
2022,29187,29,187,,,,,,,,,,24466,1839,8382,8717,3365,2163
2022,39173,39,173,,,,,,,,,,55064,2559,18539,21259,8231,4476
2022,12017,12,017,,,,,,,,,,71493,3935,27868,27827,8116,3747
2022,19169,19,169,,,,,,,,,,39531,2662,12003,14643,6645,3578
2022,01077,01,077,,,,,,,,,,39021,1845,11165,14505,7315,4191
2022,48139,48,139,,,,,,,,,,73227,2465,16141,29719,15172,9730
2022,29165,29,165,,,,,,,,,,43009,1477,14840,16450,7153,3089
2022,04027,04,027,,,,,,,,,,80857,4487,26873,27349,15442,6706
2022,22019,22,019,,,,,,,,,,78144,6036,26927,31145,9482,4554
2022,54011,54,011,,,,,,,,,,38887,3673,15862,14560,3639,1153
2022,13021,13,021,,,,,,,,,,62061,6315,22403,21862,6857,4624
2022,06069,06,069,,,,,,,,,,20610,413,2993,9945,3692,3567
2022,19049,19,049,,,,,,,,,,42260,338,13435,20235,5796,2456
2022,28121,28,121,,,,,,,,,,58602,1853,19155,22946,9863,4785
2022,48441,48,441,,,,,,,,,,53907,3312,17203,22996,7688,2708
2022,13179,13,179,,,,,,,,,,24023,1148,7712,9934,3637,1592
2022,21029,21,029,,,,,,,,,,32308,1807,7872,10996,5890,5743
2022,47179,47,179,,,,,,,,,,56081,2168,16306,18988,11777,6842
2022,01083,01,083,,,,,,,,,,40036,1377,9795,16266,7006,5592
2022,13057,13,057,,,,,,,,,,103550,1935,27609,44376,21349,8281
2022,72137,72,137,,,,,,,,,,28722,3051,10474,9498,3591,2108
2022,26005,26,005,,,,,,,,,,45890,1456,12092,19663,8704,3975
2022,13103,13,103,,,,,,,,,,23911,253,4778,11625,4797,2458
2022,42013,42,013,,,,,,,,,,52260,4704,18228,18230,7510,3588
2022,51121,51,121,,,,,,,,,,36539,2260,10923,13553,6288,3515
2022,27139,27,139,,,,,,,,,,54671,1667,11715,26765,10143,4381
2022,37127,37,127,,,,,,,,,,38214,2158,14052,11138,6570,4296
2022,37141,37,141,,,,,,,,,,26039,484,5988,10926,6115,2526
2022,37171,37,171,,,,,,,,,,31038,1578,7894,10815,5888,4863
2022,29031,29,031,,,,,,,,,,33005,3421,8154,11672,7119,2639
2022,53025,53,025,,,,,,,,,,36134,1533,8853,13055,8249,4444
2022,05031,05,031,,,,,,,,,,44528,3326,12698,18262,6447,3795
2022,18011,18,011,,,,,,,,,,28756,589,8223,12299,5086,2559
2022,39141,39,141,,,,,,,,,,29399,1409,9683,9043,6029,3235
